qitem,label,en_title,sitelink_count,views,priority,type_labels,num_strategies,strategies
Q64926492,Bosnia and Herzegovina–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926497,Tuvalu–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926501,Ghana–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926503,Niger–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926510,Mongolia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926526,Croatia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926532,Iraq–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926534,Qatar–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926536,Pakistan–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926539,Jamaica–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926542,Morocco–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926558,Guatemala–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926563,Moldova–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926566,Sri Lanka–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926568,Egypt–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926572,Mauritania–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926586,South Africa–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926596,Austria–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926599,Norway–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926613,Luxembourg–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926616,Ireland–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926626,New Zealand–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926638,Bhutan–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926640,Kiribati–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926645,Samoa–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926657,Libya–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926661,Somalia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926668,Bulgaria–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926687,Djibouti–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926701,Kyrgyzstan–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926702,Madagascar–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926704,Barbados–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926705,Iran–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926726,Philippines–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926744,Oman–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926754,Afghanistan–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926758,Suriname–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926765,Benin–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926770,Sweden–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926781,Namibia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926785,Dominica–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926794,Chad–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926801,Malta–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926809,Jordan–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926814,Andorra–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926839,North Macedonia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926854,Maldives–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926866,Seychelles–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926868,Nicaragua–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926883,Hungary–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926896,Colombia–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926912,Mauritius–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64926943,Bahamas–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q64930760,Cameroon–Uganda relations,,1,0,38.8,bilateral relation,1,country_wd
Q65013902,Ndeezi Alex,,1,0,38.8,human,1,citizenship_wd
Q65040874,Karugutu,"Karugutu, Uganda",1,0,38.8,human settlement,2,country_wd|keyword_title
Q65041761,Legal practice in Uganda,Legal practice in Uganda,1,0,38.8,,2,country_wd|keyword_title
Q65043493,Uganda Specialized Nursing University,Uganda Specialized Nursing University,1,0,38.8,academic institution,2,country_wd|keyword_title
Q65044670,2019 Ugandan landslide,2019 Ugandan landslide,1,0,38.8,landslide,1,country_wd
Q65044888,Uganda Joint Medical Store,Uganda Joint Medical Store,1,0,38.8,,2,country_wd|keyword_title
Q65052298,NSSF Mbarara Complex,NSSF Mbarara Complex,1,0,38.8,building,1,country_wd
Q65056549,Mutolere,Mutolere,1,0,38.8,human settlement,1,country_wd
Q65056919,Busengo,"Busengo, Uganda",1,0,38.8,border city,2,country_wd|keyword_title
Q65057060,Naluwerere,Naluwerere,1,0,38.8,human settlement,1,country_wd
Q65059170,Uganda Land Commission,Uganda Land Commission,1,0,38.8,,2,country_wd|keyword_title
Q65062396,Kahunge,Kahunge,1,0,38.8,human settlement,1,country_wd
Q65063774,National Planning Authority of Uganda,National Planning Authority of Uganda,1,0,38.8,regulatory agency,2,country_wd|keyword_title
Q65065734,BRAC Uganda Bank Limited,BRAC Uganda Bank Limited,1,0,38.8,,2,country_wd|keyword_title
Q65065878,Fisheries Survey of Lake Victoria,Fisheries Survey of Lake Victoria,1,0,38.8,,1,country_wd
Q65066092,Battle of Karuma Falls,Battle of Karuma Falls,1,0,38.8,battle,1,country_wd
Q65066326,Kampala Hilton Garden Inn,Hilton Garden Inn Kampala,1,0,38.8,hotel,2,country_wd|keyword_title
Q65067317,Semliki Airstrip,Semliki Airstrip,1,0,38.8,"aerodrome, commercial traffic aerodrome",1,country_wd
Q65067556,Battle of Bombo,Battle of Bombo,1,0,38.8,battle,1,country_wd
Q65068993,Battle of Bondo,Battle of Bondo,1,0,38.8,battle,1,country_wd
Q65072528,Wairaka,"Wairaka, Uganda",1,0,38.8,human settlement,2,country_wd|keyword_title
Q65074492,Uganda Sugar Manufacturers' Association,Uganda Sugar Manufacturers' Association,1,0,38.8,organization,2,country_wd|keyword_title
Q65074904,Garuga,"Garuga, Uganda",1,0,38.8,human settlement,2,country_wd|keyword_title
Q65074984,Mbarara–Kisangani Road,Mbarara–Kisangani Road,1,0,38.8,road,1,country_wd
Q65077472,Battle of Lira,Battle of Lira,1,0,38.8,battle,1,country_wd
Q65082127,Kabale–Lake Bunyonyi Road,Kabale–Lake Bunyonyi Road,1,0,38.8,road,1,country_wd
Q65083753,Battle of Jinja,Battle of Jinja,1,0,38.8,battle,1,country_wd
Q65085173,Midsocbank,Midsocbank,1,0,38.8,,1,country_wd
Q65087052,Masindi–Biso Road,Masindi–Biso Road,1,0,38.8,road,1,country_wd
Q65121050,Kabuga Hill,Kabuga Hill,1,0,38.8,hill,1,country_wd
Q65121447,Lodonga,Lodonga,1,0,38.8,human settlement,1,country_wd
Q65200387,borders of Uganda,,1,0,38.8,"political border, international border",2,country_wd|part_of_wd
Q65245946,Lutheran Church of Uganda,,1,0,38.8,Christian Church,1,country_wd
Q65325730,Kahama,,1,0,38.8,stream,1,country_wd
Q65503040,Amirali Karmali,Amirali Karmali,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q6557580,Lira Hospital,Lira Hospital,1,0,38.8,hospital,1,country_wd
Q65589511,Juma Miiro,,1,0,38.8,human,1,citizenship_wd
Q65699339,Tororo Cemetery,,1,0,38.8,Commonwealth War Graves Commission maintained cemetery,1,country_wd
Q66023173,Uganda at the 2019 African Games,Uganda at the 2019 African Games,1,0,38.8,nation at sport competition,2,country_wd|keyword_title
Q6627093,list of mammals of Uganda,List of mammals of Uganda,1,0,38.8,Wikimedia list article,2,country_wd|keyword_title
Q6627869,list of medical schools in Uganda,List of medical schools in Uganda,1,0,38.8,Wikimedia list article,2,country_wd|keyword_title
Q6668886,Lolelia sub-county,Lolelia sub-county,1,0,38.8,human settlement,1,country_wd
Q6678858,Lord's Resistance Army insurgency,Lord's Resistance Army insurgency (1987–1994),1,0,38.8,,1,country_wd
Q6694624,Loyoro,"Loyoro, Uganda",1,0,38.8,human settlement,2,country_wd|keyword_title
Q6699714,Luganda Society,Luganda Society,1,0,38.8,voluntary association,1,country_wd
Q6704348,Lungujja,Lungujja,1,0,38.8,neighborhood,1,country_wd
Q6705208,Lusoga Language Authority,Lusoga Language Authority,1,0,38.8,,1,country_wd
Q67151586,Ugandan Knuckles,Ugandan Knuckles,1,0,38.8,"comics character, video game character, internet meme",1,citizenship_wd
Q6719899,MV Pemba,MV Pemba,1,0,38.8,train ferry,1,country_wd
Q6727579,Madhvani Group,Madhvani Group,1,0,38.8,business,1,country_wd
Q67510915,Speke Monument (Uganda),,1,0,38.8,"obelisk, monument, memorial",1,country_wd
Q67512734,Uganda Bookshop,,1,0,38.8,shop,1,country_wd
Q67513144,Komuge rock art site,,1,0,38.8,prehistoric archaeological site,1,country_wd
Q67513871,CHOGM Monument,,1,0,38.8,monument,1,country_wd
Q67516315,Entebbe Cinema Hall,,1,0,38.8,building,1,country_wd
Q67756415,Father Aloysius Ngobya Memorial,,1,0,38.8,tomb,1,country_wd
Q6782422,Masaka Hospital,Masaka Regional Referral Hospital,1,0,38.8,hospital,1,country_wd
Q6783286,Masindi Hotel,Masindi Hotel,1,0,38.8,hotel,1,country_wd
Q6786624,maternal health in Uganda,Maternal health in Uganda,1,0,38.8,aspect in a geographic region,2,country_wd|keyword_title
Q6786914,Matheniko Wildlife Reserve,Matheniko Wildlife Reserve,1,0,38.8,wildlife reserve,1,country_wd
Q67912258,Shree Sanatan Dhama Mandal temple,,1,0,38.8,temple,1,country_wd
Q6791958,Matugga-Kapeeka Road,Matugga–Kapeeka Road,1,0,38.8,road,1,country_wd
Q6799627,Mbarara-Kikagati Road,Mbarara–Kikagati Road,1,0,38.8,road,1,country_wd
Q6857645,military history of Uganda,Military history of Uganda,1,0,38.8,,2,country_wd|keyword_title
Q6862814,Minakulu County,Minakulu,1,0,38.8,county of Uganda,1,country_wd
Q6867106,Ministry of Health Building,Ministry of Health Uganda Headquarters,1,0,38.8,built structure,1,country_wd
Q6867594,"Ministry of Trade, Industry and Cooperatives","Ministry of Trade, Industry and Cooperatives (Uganda)",1,0,38.8,ministry,2,country_wd|keyword_title
Q68789223,Muzinga Square,,1,0,38.8,"artillery, monument",1,country_wd
Q6915834,Moses Kalanzi,,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q6926595,Movement House,Movement House,1,0,38.8,built structure,1,country_wd
Q6928210,Mpanga,Mpanga,1,0,38.8,human settlement,1,country_wd
Q6928242,Mpererwe,Mpererwe,1,0,38.8,neighborhood,1,country_wd
Q6930885,Mubende Hospital,Mubende Hospital,1,0,38.8,hospital,1,country_wd
Q6933682,Mukwano Group,Mukwano Group,1,0,38.8,business,1,country_wd
Q6933715,Mulago,Mulago,1,0,38.8,hill,2,country_wd|keyword_title
Q6944234,Mutundwe,Mutundwe,1,0,38.8,neighborhood,1,country_wd
Q6954249,NIAAD,NIAAD,1,0,38.8,,1,country_wd
Q6956533,Naalya,Naalya,1,0,38.8,human settlement,1,country_wd
Q6957748,Nadiket seminary,"St. Mary's Seminary, Nadiket",1,0,38.8,Catholic seminary,1,country_wd
Q6958373,Nagalama,Nagalama,1,0,38.8,human settlement,1,country_wd
Q6959082,Naguru,"Naguru, Uganda",1,0,38.8,geographical feature,2,country_wd|keyword_title
Q6959083,Naguru General Hospital,Naguru General Hospital,1,0,38.8,hospital,1,country_wd
Q6960008,Najjanankumbi,Najjanankumbi,1,0,38.8,neighborhood,1,country_wd
Q6960009,Najjera,Najjera,1,0,38.8,human settlement,1,country_wd
Q6960313,Nakaseke Hospital,Nakaseke General Hospital,1,0,38.8,hospital,1,country_wd
Q6960364,Nakawa,Nakawa,1,0,38.8,neighborhood,1,country_wd
Q6960368,Nakawa Division,Nakawa Division,1,0,38.8,administrative territorial entity,1,country_wd
Q6961293,Namanve Thermal Power Station,Namanve Thermal Power Station,1,0,38.8,oil-fired power station,1,country_wd
Q6961898,Namirembe Hill Side High School,Namirembe Hill Side High School,1,0,38.8,secondary school,1,country_wd
Q6962122,Namungoona,Namungoona,1,0,38.8,neighborhood,1,country_wd
Q6962138,Namuwongo,Namuwongo,1,0,38.8,neighborhood,1,country_wd
Q6970895,National Bank of Commerce,National Bank of Commerce (Uganda),1,0,38.8,business,2,country_wd|keyword_title
Q6971097,National Book Trust of Uganda,National Book Trust of Uganda,1,0,38.8,organization,2,country_wd|keyword_title
Q6973428,National Housing and Construction Company,National Housing and Construction Company,1,0,38.8,business,1,country_wd
Q6973781,National Insurance Corporation,National Insurance Corporation,1,0,38.8,"business, enterprise",1,country_wd
Q6983724,Ndejje,Ndejje,1,0,38.8,human settlement,1,country_wd
Q70348636,Muzamiru Kibeedi Mutangula,Muzamiru Kibeedi Mutangula,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q7041563,Rukiga,,1,0,38.8,city,1,country_wd
Q7067544,Nsambya,Nsambya,1,0,38.8,neighborhood,1,country_wd
Q7067545,Nsambya Home Care,Nsambya Home Care,1,0,38.8,,1,country_wd
Q7067548,Nsangi,Nsangi,1,0,38.8,human settlement,1,country_wd
Q7067550,Nsasa,Nsasa,1,0,38.8,human settlement,1,country_wd
Q7070790,Nyagak Power Station,Nyagak Hydroelectric Power Station,1,0,38.8,"dam, hydroelectric power station",1,country_wd
Q7071349,Nzizi Power Station,Nzizi Thermal Power Station,1,0,38.8,natural gas-fired power station,1,country_wd
Q7075611,Obwera,Obwera,1,0,38.8,,1,country_wd
Q7090792,Omugabe,Omugabe,1,0,38.8,noble title,1,country_wd
Q7098598,Opportunity Uganda Limited,Opportunity Bank Uganda Limited,1,0,38.8,business,2,country_wd|keyword_title
Q7099208,Oraba,Oraba,1,0,38.8,"human settlement, border city",1,country_wd
Q7112498,outline of Uganda,Outline of Uganda,1,0,38.8,Wikimedia outline article,2,country_wd|keyword_title
Q7120908,PS Speke,PS Speke,1,0,38.8,ship,1,country_wd
Q7121526,Pabbo,Pabbo,1,0,38.8,human settlement,1,country_wd
Q71315164,Patrick Kawuma,Patrick Kawuma,1,0,38.8,human,1,citizenship_wd
Q7135482,Paranga,"Paranga, Uganda",1,0,38.8,town,2,country_wd|keyword_title
Q7158032,Pearl Air Services,,1,0,38.8,airline,1,country_wd
Q7164761,Pension Towers,Pension Towers,1,0,38.8,built structure,1,country_wd
Q7167923,Perezi Kamunanwire,Perezi Kamunanwire,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q71728124,Second Obote Cabinet,,1,0,38.8,Cabinet of Uganda,2,country_wd|part_of_wd
Q7226395,polygamy in Uganda,Polygamy in Uganda,1,0,38.8,aspect in a geographic region,2,country_wd|keyword_title
Q7233607,PostBank Uganda,Pearl Bank,1,0,38.8,business,2,country_wd|keyword_title
Q7268724,Quality Chemical Industries Limited,Quality Chemical Industries Limited,1,0,38.8,business,1,country_wd
Q7284308,Railway stations in Uganda,Railway stations in Uganda,1,0,38.8,Wikimedia list article,2,country_wd|keyword_title
Q7284651,Rainbow International School,Rainbow International School,1,0,38.8,boarding school,1,country_wd
Q7366148,Roofings Limited,Roofings Group,1,0,38.8,business,1,country_wd
Q7380186,Rupa gold mine,Rupa gold mine,1,0,38.8,mine,1,country_wd
Q7380469,Rural Agency for Sustainable Development,Rural Agency for Sustainable Development,1,0,38.8,,1,country_wd
Q7383717,Rwakitura,Rwakitura,1,0,38.8,human settlement,1,country_wd
Q7418059,Sango Bay Estates Limited,Sango Bay Estates Limited,1,0,38.8,business,1,country_wd
Q7438495,Scouting and Guiding in Uganda,Scouting and Guiding in Uganda,1,0,38.8,aspect in a geographic region,2,country_wd|keyword_title
Q7509455,Sidok sub-county,Sidok sub-county,1,0,38.8,human settlement,1,country_wd
Q7516610,Silver upholders,,1,0,38.8,organization,1,country_wd
Q7550624,Social Democrats of Uganda,Social Democrats of Uganda,1,0,38.8,political party,2,country_wd|keyword_title
Q7563658,Soroti Hospital,Soroti Hospital,1,0,38.8,hospital,1,country_wd
Q7579789,Sports TV Uganda Limited,Sports TV Uganda Limited,1,0,38.8,,2,country_wd|keyword_title
Q7588327,St. Henry's College Kitovu,St. Henry's College Kitovu,1,0,38.8,boarding school,1,country_wd
Q7592215,StGiNU,StGiNU,1,0,38.8,,1,country_wd
Q7598202,Standard Chartered Uganda,Standard Chartered Uganda,1,0,38.8,business,2,country_wd|keyword_title
Q7604065,Statewide Insurance Company,Statewide Insurance Company,1,0,38.8,business,1,country_wd
Q7630601,sub-county of Uganda,Sub-counties of Uganda,1,0,38.8,,2,country_wd|keyword_title
Q7675881,Taibah College School,Taibah College School,1,0,38.8,boarding school,1,country_wd
Q7685155,Tara Subcounty,Tara Subcounty,1,0,38.8,,1,country_wd
Q7696696,Telephone numbers in Uganda,Telephone numbers in Uganda,1,0,38.8,telephone numbering plan,2,country_wd|keyword_title
Q7771039,Uganda Buddhist Centre,The Uganda Buddhist Centre,1,0,38.8,vihāra,2,country_wd|keyword_title
Q77869778,Deborah Odong,,1,0,38.8,human,1,citizenship_wd
Q78047411,Abryanz Style and Fashion Awards 2019,Abryanz Style and Fashion Awards 2019,1,0,38.8,award ceremony,1,country_wd
Q7805777,timeline of Kampala history,Timeline of Kampala,1,0,38.8,Wikimedia timeline,2,country_wd|keyword_title
Q7826175,Tooro sub-region,Tooro sub-region,1,0,38.8,sub-region of Uganda,1,country_wd
Q7826697,Tororo Priory,Tororo Priory,1,0,38.8,monastery,1,country_wd
Q7845759,Tropical Bank,Tropical Bank,1,0,38.8,business,1,country_wd
Q7856754,Tushar Makwana,Tushar Makwana,1,0,38.8,human,2,birth_death_wd|citizenship_wd
Q7864511,Uganda Freight Forwarders Association,Uganda Freight Forwarders Association,1,0,38.8,association,2,country_wd|keyword_title
Q7864601,UGAFODE Microfinance Limited,UGAFODE Microfinance Limited,1,0,38.8,business,1,country_wd
Q7865449,uNight,UNight,1,0,38.8,,1,country_wd
Q7877585,Uganda Certificate of Education,Uganda Certificate of Education,1,0,38.8,"school, document, academic degree",3,country_wd|keyword_title|part_of_wd
Q7877587,Uganda Commercial Bank,Uganda Commercial Bank,1,0,38.8,"bank, business",2,country_wd|keyword_title
Q7877594,Uganda Export Promotion Board,Uganda Export Promotion Board,1,0,38.8,government agency,2,country_wd|keyword_title
Q7877595,Uganda Finance Trust Limited,Finance Trust Bank,1,0,38.8,business,2,country_wd|keyword_title
Q7877599,Uganda Independence Medal,Uganda Independence Medal,1,0,38.8,award,2,country_wd|keyword_title
Q7877600,Uganda Insurance Commission,Uganda Insurance Commission,1,0,38.8,,1,country_wd
Q7877603,Uganda Landmine Survivors Association,Uganda Landmine Survivors Association,1,0,38.8,,2,country_wd|keyword_title
Q7877626,Uganda Program on Cancer and Infectious Diseases,Uganda Program on Cancer and Infectious Diseases,1,0,38.8,,1,country_wd
Q7877637,Uganda YMCA,Uganda YMCA,1,0,38.8,,2,country_wd|keyword_title
Q7877646,Uganda at the 1994 Commonwealth Games,Uganda at the 1994 Commonwealth Games,1,0,38.8,nation at sport competition,2,country_wd|keyword_title
Q7877650,Uganda at the 2002 Commonwealth Games,Uganda at the 2002 Commonwealth Games,1,0,38.8,nation at sport competition,2,country_wd|keyword_title
Q7877652,Uganda at the 2006 Commonwealth Games,Uganda at the 2006 Commonwealth Games,1,0,38.8,nation at sport competition,2,country_wd|keyword_title
Q7877659,Uganda cricket team in Bermuda in 2009,Uganda cricket team in Bermuda in 2009,1,0,38.8,sports season,1,country_wd
Q7877666,Uganda space program,Ugandan space initiatives,1,0,38.8,space program,2,country_wd|keyword_title
Q7877678,Ugandan booby trap,Ugandan booby trap,1,0,38.8,,2,country_wd|keyword_title
Q7877691,Ugandan nationalism,Ugandan nationalism,1,0,38.8,political ideology,1,country_wd
Q7887506,United Bank for Africa,United Bank for Africa Uganda Limited,1,0,38.8,business,2,country_wd|keyword_title
Q7933160,Violent Crime Crack Unit of Uganda,Violent Crime Crack Unit of Uganda,1,0,38.8,,2,country_wd|keyword_title
Q79859730,1986 in Uganda,,1,0,38.8,events in a specific year or time period,1,country_wd
