qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q87719904,Tracy Akiror,3,Tracy Akiror,2070,4948.0,0,41.8,False
Q90934802,Nankabirwa Ann Maria,3,Ann Maria Nankabirwa,3606,7014.0,0,51.4,False
Q99753235,Flavian Zeija,3,Flavian Zeija,2417,7266.0,0,33.3,False
Q95987013,James R Tumusiime,3,James R Tumusiime,1266,5848.0,0,21.6,True
Q94526544,Pia Pounds,3,Pia Pounds,2748,10102.0,0,27.2,False
Q97745055,Ritah Kivumbi,3,Ritah Kivumbi,2653,5106.0,0,52.0,False
Q96148446,Sheila Nduhukire,3,Sheila Nduhukire,887,7535.0,0,11.8,True
Q96211531,Tamale Mirundi,3,Tamale Mirundi,1259,10959.0,0,11.5,True
Q97159677,Kakyeka Stadium,3,Uwanja wa michezo wa Kakyeka,1241,4952.0,0,25.1,True
Q96475075,Bosmic Otim,3,Bosmic Otim,2134,6344.0,0,33.6,False
Q98066848,Violah Nambi,3,Violah Nambi,2903,5422.0,0,53.5,False
Q110979643,Amina Nababi,2,Amina Nababi,1371,0.0,0,,True
Q110979123,Asia Nakibuuka,2,Asia Nakibuuka,1736,0.0,0,,True
Q110968297,Joan Nabirye,2,Joan Nabirye,841,0.0,0,,True
Q109658521,Sam Ntulume,2,Sam Ntulume,2379,4588.0,0,51.9,False
Q110980983,Sharon Nadunga,2,Sharon Nadunga,1042,0.0,0,,True
Q110982489,Sheebah Zalwango,2,Sheebah Zalwango,1515,0.0,0,,True
Q110980610,Spencer Nakacwa,2,Spencer Nakacwa,968,0.0,0,,True
Q111188214,Alice Wambui Ng'ang'a,2,Alice Wambui Ng'ang'a,1295,3522.0,0,36.8,True
Q111893827,Eseza Omuto,2,Esther Kazinda,1363,4235.0,0,32.2,True
Q11167386,Nameless,2,Nameless,6290,7013.0,0,89.7,False
Q126370769,Anthony Masake,2,Anthony Masake,950,0.0,0,,True
Q128124475,Haruna Sentongo,2,Haruna Sentongo,2411,9834.0,0,24.5,False
Q12952628,Kenyi,2,Kikenyi (lugha),759,0.0,0,,True
Q13125264,Yakobo Buzabaliawo,2,Yakobo Buzabaliawo,2307,0.0,0,,False
Q134311232,Rajiv Ruparelia,2,Rajiv Ruparelia,748,14588.0,0,5.1,True
Q136035536,Zahara Maala Luyirika,2,Zahara Maala Luyirika,908,4671.0,0,19.4,True
Q137205461,Aggrey Kiyingi,2,Aggrey Kiyingi,645,5679.0,0,11.4,True
Q138064160,Dek Agira,2,Dek Agira,1647,2331.0,0,70.7,True
Q138087444,Lakotokoto,2,Lakotokoto,781,1341.0,0,58.2,True
Q15637273,Southern Ma'di,2,Kima'di-Kusini,927,0.0,0,,True
Q15616252,Namataba,2,Namataba,543,10556.0,0,5.1,True
Q17108235,Emmy Wasirwa,2,Emmy Wasirwa,1971,4792.0,0,41.1,True
Q20746276,Kyetume,2,Kyetume,884,8230.0,0,10.7,True
Q19665176,The mith,2,The mith,2756,0.0,0,,False
Q27961857,Bagwe,2,Wagwe,705,4196.0,0,16.8,True
Q31928695,Kabuyanda,2,Kabuyanda,611,0.0,0,,True
Q31929877,Kapelebyong,2,Kapelebyong,365,0.0,0,,True
Q31878683,Batwala,2,Kisiwa cha Batwala,450,0.0,0,,True
Q31885226,Bulanku Island,2,Kisiwa cha Bulanku,450,0.0,0,,True
Q31916630,Galo Island,2,Kisiwa cha Galo,423,0.0,0,,True
Q31928689,Kabulataka Island,2,Kisiwa cha Kabulataka,423,0.0,0,,True
Q31932325,Kisiro Island,2,Kisiwa cha Kisiro,347,0.0,0,,True
Q31937324,Kyanga Island,2,Kisiwa cha Kyanga,450,0.0,0,,True
Q31944864,Lulanda Island,2,Kisiwa cha Lulanda,458,0.0,0,,True
Q31945088,Lunkulu Island,2,Kisiwa cha Lunkulu,408,0.0,0,,True
Q31945498,Lwabagenge Island,2,Kisiwa cha Lwabagenge,458,0.0,0,,True
Q31951253,Masovwi Island,2,Kisiwa cha Masovwi,458,0.0,0,,True
Q31959581,Mpuni Island,2,Kisiwa cha Mpuni,458,0.0,0,,True
Q31964196,Mutyomu Island,2,Kisiwa cha Mutyomu,458,0.0,0,,True
Q31966170,Nagembiruwa Island,2,Kisiwa cha Nagembiruwa,458,0.0,0,,True
Q31967181,Namasimbi Island,2,Kisiwa cha Namasimbi,458,0.0,0,,True
Q31971390,Nkuzi Island,2,Kisiwa cha Nkuzi,458,0.0,0,,True
Q31973165,Ntokwe Island,2,Kisiwa cha Ntokwe,458,0.0,0,,True
Q32020865,Sira Island,2,Kisiwa cha Sira,458,0.0,0,,True
Q32148381,Aci,2,Mto Aci,477,0.0,0,,True
Q32149445,Adalu,2,Mto Adalu,503,0.0,0,,True
Q32150455,Aderema,2,Mto Aderema,508,0.0,0,,True
Q32150754,Adibu,2,Mto Adibu,503,0.0,0,,True
Q32150769,Adida,2,Mto Adida,505,0.0,0,,True
Q32150783,Adidi,2,Mto Adidi,483,0.0,0,,True
Q32150830,Adiidiin,2,Mto Adiidiin,508,0.0,0,,True
Q32150965,Adip,2,Mto Adip,454,0.0,0,,True
Q32151322,Adoi,2,Mto Adoi,475,0.0,0,,True
Q32151453,Adondi,2,Mto Adondi,505,0.0,0,,True
Q32168659,Agoi,2,Mto Agoi,475,0.0,0,,True
Q32168673,Agoiva,2,Mto Agoiva,475,0.0,0,,True
Q32168725,Agonda,2,Mto Agonda (Uganda),505,0.0,0,,True
Q32164191,Agago,2,Mto Aguga,449,0.0,0,,True
Q31885857,Bunambutye,2,Mto Bunambutye,386,0.0,0,,True
Q31928979,Kaimira,2,Mto Kaimira,392,0.0,0,,True
Q31934082,Kokonyuko,2,Mto Kokonyuko,386,0.0,0,,True
Q31966047,Nabilatuk,2,Nabilatuk,359,0.0,0,,True
Q31954069,Meru Islets,2,Visiwa vya Meru,458,0.0,0,,True
Q32141486,Abalang,2,Mto Abalang,475,0.0,0,,True
Q32141502,Abaler,2,Mto Abaler,483,0.0,0,,True
Q32144128,Abo,2,Mto Abo (Uganda),532,0.0,0,,True
Q32144679,Abongo,2,Mto Abongo (Uganda),505,0.0,0,,True
Q32145949,Abuta,2,Mto Abuta,430,0.0,0,,True
Q32147157,Achana,2,Mto Achana,505,0.0,0,,True
Q32147504,Acheke,2,Mto Acheke,430,0.0,0,,True
Q32147976,Achire,2,Mto Achire,475,0.0,0,,True
Q32148175,Acholale,2,Mto Acholale,511,0.0,0,,True
Q32148273,Achua,2,Mto Achua,505,0.0,0,,True
Q32169972,Agunda,2,Mto Agunda,430,0.0,0,,True
Q32170219,Agwara,2,Mto Agwara,505,0.0,0,,True
Q32170247,Agwenyi,2,Mto Agwenyi,430,0.0,0,,True
Q32172548,Aiivu,2,Mto Aiivu,475,0.0,0,,True
Q32192586,Ajai,2,Mto Ajai,505,0.0,0,,True
Q32192729,Ajei,2,Mto Ajei,475,0.0,0,,True
Q32192815,Aji,2,Mto Aji (Arua),475,0.0,0,,True
Q32192829,Aji,2,Mto Aji (Yumbe),505,0.0,0,,True
Q32193462,Akaba,2,Mto Akaba,505,0.0,0,,True
Q32194103,Akaliyo,2,Mto Akaliyo,475,0.0,0,,True
Q32194378,Akango,2,Mto Akango,505,0.0,0,,True
Q32194907,Akaseke,2,Mto Akaseke,430,0.0,0,,True
Q32195107,Akayanja,2,Mto Akayanja,514,0.0,0,,True
Q32195132,Akayo,2,Mto Akayo,475,0.0,0,,True
Q32197596,Akedo,2,Mto Akedo,475,0.0,0,,True
Q32197620,Akello,2,Mto Akello,505,0.0,0,,True
Q32197632,Akelobonyo,2,Mto Akelobonyo,483,0.0,0,,True
Q32197752,Akeyo,2,Mto Akeyo,505,0.0,0,,True
Q32199392,Akokoro,2,Mto Akokoro,475,0.0,0,,True
Q32199407,Akokoroi,2,Mto Akokoroi,511,0.0,0,,True
Q32199452,Akoli,2,Mto Akoli (Uganda),508,0.0,0,,True
Q32199905,Akoyo,2,Mto Akoyo (Uganda Kaskazini),430,0.0,0,,True
Q32199890,Akoyo,2,Mto Akoyo (Uganda Mashariki),508,0.0,0,,True
Q32199997,Akpava,2,Mto Akpava,475,0.0,0,,True
Q32201651,Akuru,2,Mto Akuru (Nebbi),505,0.0,0,,True
Q32201802,Akwamunyen,2,Mto Akwamunyen,473,0.0,0,,True
Q32201819,Akwangakera,2,Mto Akwangakera,508,0.0,0,,True
Q32203490,Ala,2,Mto Ala (Uganda),475,0.0,0,,True
Q32204181,Alakaituk,2,Mto Alakaituk,508,0.0,0,,True
Q32204508,Alala,2,Mto Alala (Uganda),505,0.0,0,,True
Q32204533,Alalaka,2,Mto Alalaka,508,0.0,0,,True
Q32204652,Alamachar,2,Mto Alamachar,505,0.0,0,,True
Q32205005,Alango,2,Mto Alango (Apac),475,0.0,0,,True
Q32208424,Aligoi,2,Mto Aligoi,482,0.0,0,,True
Q32209005,Alito,2,Mto Alito (Uganda),482,0.0,0,,True
Q32211438,Alobo,2,Mto Alobo,523,0.0,0,,True
Q32214496,Alu,2,Mto Alu (Uganda),582,0.0,0,,True
Q32058773,Zigunga Twins,2,Visiwa pacha vya Zigunga,456,0.0,0,,True
Q32219703,Alwenyi,2,Mto Alwenyi,477,0.0,0,,True
Q32219720,Alwong,2,Mto Alwong,475,0.0,0,,True
Q32221020,Amanyang,2,Mto Amanyang,503,0.0,0,,True
Q32221188,Amarwasi,2,Mto Amarwasi,508,0.0,0,,True
Q32221851,Ambe,2,Mto Ambe (Uganda),505,0.0,0,,True
Q32223113,Amiene,2,Mto Amiene,502,0.0,0,,True
Q32223198,Aminit,2,Mto Aminit,511,0.0,0,,True
Q32223218,Aminkwac,2,Mto Aminkwac,479,0.0,0,,True
Q32223229,Aminopi,2,Mto Aminopi,475,0.0,0,,True
Q32223637,Amna,2,Mto Amna,483,0.0,0,,True
Q32224160,Amon,2,Mto Amon (Uganda),502,0.0,0,,True
Q32224195,Amone,2,Mto Amone,482,0.0,0,,True
Q32224206,Among River,2,Mto Among (Uganda),529,0.0,0,,True
Q32229072,Angoji,2,Mto Angoji,505,0.0,0,,True
Q32229086,Angola,2,Mto Angola (Uganda),505,0.0,0,,True
Q32229097,Angoleto,2,Mto Angoleto,508,0.0,0,,True
Q32229116,Angoltok,2,Mto Angoltok,523,0.0,0,,True
Q32229167,Angoro,2,Mto Angoro (Uganda),511,0.0,0,,True
Q32229424,Angweji,2,Mto Angweji,430,0.0,0,,True
Q32229870,Aniza,2,Mto Aniza,505,0.0,0,,True
Q32231477,Anyada,2,Mto Anyada,430,0.0,0,,True
Q32231516,Anyau,2,Mto Anyau,475,0.0,0,,True
Q32232168,Apa,2,Mto Apa (Uganda),430,0.0,0,,True
Q32232318,Apapai,2,Mto Apapai (Bukedea),509,0.0,0,,True
Q32232323,Apapai,2,Mto Apapai (Katakwi),511,0.0,0,,True
Q32232349,Aparro,2,Mto Aparro,505,0.0,0,,True
Q32232355,Aparuki,2,Mto Aparuki,508,0.0,0,,True
Q32232426,Apedur,2,Mto Apedur,505,0.0,0,,True
Q32232631,Apiyo,2,Mto Apiyo,482,0.0,0,,True
Q32232804,Apopony,2,Mto Apopony,505,0.0,0,,True
Q32233072,Apule,2,Mto Apule,505,0.0,0,,True
Q32233101,Apyer,2,Mto Apyer,481,0.0,0,,True
Q32233678,Araga,2,Mto Araga,479,0.0,0,,True
Q32233690,Aragaiti,2,Mto Aragaiti,511,0.0,0,,True
Q32233749,Araira,2,Mto Araira,505,0.0,0,,True
Q32236573,Aringa,2,Mto Aringa,479,0.0,0,,True
Q32236605,Arionomunyen,2,Mto Arionomunyen,471,0.0,0,,True
Q32236711,Ariu,2,Mto Ariu,508,0.0,0,,True
Q32237783,Arocha,2,Mto Arocha,475,0.0,0,,True
Q32237874,Aror,2,Mto Aror,502,0.0,0,,True
Q32237883,Arorwa,2,Mto Arorwa,505,0.0,0,,True
Q32286809,Asiya,2,Mto Asiya,496,0.0,0,,True
Q32288539,Asuru,2,Mto Asuru,532,0.0,0,,True
Q32288578,Aswa,2,Mto Aswa (Kibaale),648,0.0,0,,True
Q32288560,Aswa,2,Mto Aswa (Nebbi),505,0.0,0,,True
Q32289118,Atababaa,2,Mto Atababaa,430,0.0,0,,True
Q32289358,Atar,2,Mto Atar (Nebbi),505,0.0,0,,True
Q32289375,Atari River,2,Mto Atari,500,0.0,0,,True
Q32289620,Atemerai,2,Mto Atemerai,477,0.0,0,,True
Q32289862,Ati,2,Mto Ati (Uganda),505,0.0,0,,True
Q32290074,Atipa,2,Mto Atipa,479,0.0,0,,True
Q32290098,Atirikwa,2,Mto Atirikwa,496,0.0,0,,True
Q32290106,Atirir,2,Mto Atirir,505,0.0,0,,True
Q32290980,Atu,2,Mto Atu,505,0.0,0,,True
Q32292696,Aulem,2,Mto Aulem,508,0.0,0,,True
Q32292900,Aungare,2,Mto Aungare,511,0.0,0,,True
Q32294973,Avudra,2,Mto Avudra,475,0.0,0,,True
Q32295201,Awac,2,Mto Awac (Nebbi),505,0.0,0,,True
Q32295209,Awac,2,Mto Awac (Yumbe),505,0.0,0,,True
Q32295335,Awangkwar,2,Mto Awangkwar,505,0.0,0,,True
Q32295620,Awero,2,Mto Awero,483,0.0,0,,True
Q32295653,Awia,2,Mto Awia,475,0.0,0,,True
Q32296527,Ayago,2,Mto Ayago (Nwoya),505,0.0,0,,True
Q32296534,Ayago,2,Mto Ayago (Uganda Mashariki),430,0.0,0,,True
Q32297208,Ayebi,2,Mto Ayebi,475,0.0,0,,True
Q32297593,Ayi,2,Mto Ayi,532,0.0,0,,True
Q32297638,Ayika,2,Mto Ayika,477,0.0,0,,True
Q32297692,Ayingwa,2,Mto Ayingwa,505,0.0,0,,True
Q32298003,Ayomuchwiny,2,Mto Ayomuchwiny,483,0.0,0,,True
Q32298287,Ayuda,2,Mto Ayuda,505,0.0,0,,True
Q32298294,Ayugi,2,Mto Ayugi (Adjumani),483,0.0,0,,True
Q32298305,Ayugi,2,Mto Ayugi (Amuru),496,0.0,0,,True
Q32298315,Ayugi,2,Mto Ayugi (Zombo),430,0.0,0,,True
Q32298852,Azakuwa,2,Mto Azakuwa,475,0.0,0,,True
Q32298881,Azamba,2,Mto Azamba,505,0.0,0,,True
Q32298890,Azambwa,2,Mto Azambwa,505,0.0,0,,True
Q32299209,Azi,2,Mto Azi,532,0.0,0,,True
Q32302062,Babwe,2,Mto Babwe,516,0.0,0,,True
Q32309369,Bahunyaho,2,Mto Bahunyaho,650,0.0,0,,True
Q32432992,Balala,2,Mto Balala (Uganda),475,0.0,0,,True
Q32448611,Barara,2,Mto Barara (Uganda),550,0.0,0,,True
Q32469582,Baya,2,Mto Baya (Uganda),430,0.0,0,,True
Q32477569,Beletur,2,Mto Beletur,529,0.0,0,,True
Q32550159,Bulyemya,2,Mto Bulyemya,650,0.0,0,,True
Q32552371,Bunyani,2,Mto Bunyani,648,0.0,0,,True
Q32557298,Bururuma,2,Mto Bururuma,650,0.0,0,,True
Q32561792,Buzhaga,2,Mto Buzhaga,650,0.0,0,,True
Q32562273,Bwahwa,2,Mto Bwahwa,508,0.0,0,,True
Q32562299,Bwakasa,2,Mto Bwakasa,514,0.0,0,,True
Q32562338,Bwala,2,Mto Bwala (Uganda),513,0.0,0,,True
Q32562360,Bwalilo,2,Mto Bwalilo,522,0.0,0,,True
Q32562385,Bwanalaki,2,Mto Bwanalaki,507,0.0,0,,True
Q32563017,Byante,2,Mto Byante,558,0.0,0,,True
Q32622195,Chabiwa,2,Mto Chabiwa,507,0.0,0,,True
Q32624289,Chalanga,2,Mto Chalanga (Uganda),647,0.0,0,,True
Q32628392,Chamwasha,2,Mto Chamwasha,653,0.0,0,,True
Q32630250,Chapeth,2,Mto Chapeth,477,0.0,0,,True
Q32634719,Chebonet,2,Mto Chebonet,517,0.0,0,,True
Q32637149,Cheptui,2,Mto Cheptui,517,0.0,0,,True
Q32640241,Chesebere,2,Mto Chesebere,517,0.0,0,,True
Q34640855,Abwori,2,Mto Abwori (Pader),503,0.0,0,,True
Q34640864,Acaa,2,Mto Acaa,430,0.0,0,,True
Q34640900,Acakala,2,Mto Acakala,477,0.0,0,,True
Q34640908,Acayo,2,Mto Acayo (Uganda),475,0.0,0,,True
Q34640955,Acenu,2,Mto Acenu,502,0.0,0,,True
Q34640961,Acet,2,Mto Acet,505,0.0,0,,True
Q34640987,Achilet,2,Mto Achilet,506,0.0,0,,True
Q32492031,Bigaga,2,Mto Bigaga,653,0.0,0,,True
Q32492089,Bigera,2,Mto Bigera,508,0.0,0,,True
Q32492259,Bigugo,2,Mto Bigugo (Uganda),420,0.0,0,,True
Q32492426,Bijaba,2,Mto Bijaba,508,0.0,0,,True
Q32492430,Bijagira,2,Mto Bijagira,653,0.0,0,,True
Q32494324,Bimbye,2,Mto Bimbye,513,0.0,0,,True
Q32495554,Binawara,2,Mto Binawara,505,0.0,0,,True
Q32495744,Bineneza,2,Mto Bineneza,648,0.0,0,,True
Q32496352,Binyonyibyomba,2,Mto Binyonyibyomba,650,0.0,0,,True
Q32496682,Biraizi,2,Mto Biraizi,650,0.0,0,,True
Q32497211,Birira,2,Mto Birira (Uganda),430,0.0,0,,True
Q32497612,Bisanga,2,Mto Bisanga (Uganda),653,0.0,0,,True
Q32497616,Bisange,2,Mto Bisange,517,0.0,0,,True
Q32497688,Bisenyi,2,Mto Bisenyi,516,0.0,0,,True
Q32498337,Bisura,2,Mto Bisura,508,0.0,0,,True
Q32498368,Bisyoro,2,Mto Bisyoro,514,0.0,0,,True
Q32498935,Biwalwe,2,Mto Biwalwe,520,0.0,0,,True
Q32499003,Biyanja,2,Mto Biyanja,420,0.0,0,,True
Q32540882,Bubale,2,Mto Bubale,430,0.0,0,,True
Q32541237,Bubwe,2,Mto Bubwe,573,0.0,0,,True
Q32542283,Budewe,2,Mto Budewe,508,0.0,0,,True
Q32543043,Budzibwera,2,Mto Budzibwera,650,0.0,0,,True
Q32545297,Buhindagi,2,Mto Buhindagi,474,0.0,0,,True
Q32545640,Buitambogo,2,Mto Buitambogo,472,0.0,0,,True
Q32545778,Bujo,2,Mto Bujo,505,0.0,0,,True
Q32545798,Bujuku,2,Mto Bujuku,647,0.0,0,,True
Q32545907,Bukabale,2,Mto Bukabale,508,0.0,0,,True
Q32546021,Bukangara,2,Mto Bukangara,645,0.0,0,,True
Q32546887,Bukora,2,Mto Bukora,557,0.0,0,,True
Q32547841,Bulalibi,2,Mto Bulalibi,420,0.0,0,,True
Q32548818,Bulingo,2,Mto Bulingo,430,0.0,0,,True
Q34641003,Achoki,2,Mto Achoki,508,0.0,0,,True
Q34641009,Achunat,2,Mto Achunat,508,0.0,0,,True
Q34641016,Acii,2,Mto Acii,477,0.0,0,,True
Q34641023,Acika,2,Mto Acika,477,0.0,0,,True
Q34641029,Acikra,2,Mto Acikra,477,0.0,0,,True
Q34641076,Acoo,2,Mto Acoo,475,0.0,0,,True
Q34641139,Acuranga,2,Mto Acuranga,477,0.0,0,,True
Q34641184,Adagdano,2,Mto Adagdano,505,0.0,0,,True
Q34641762,Adedi,2,Mto Adedi,505,0.0,0,,True
Q34641790,Adeyo,2,Mto Adeyo,508,0.0,0,,True
Q34641800,Adia,2,Mto Adia (Uganda),430,0.0,0,,True
Q34641808,Adingamadi,2,Mto Adingamadi,477,0.0,0,,True
Q34641999,Adokonam,2,Mto Adokonam,430,0.0,0,,True
Q34642032,Adundo,2,Mto Adundo,508,0.0,0,,True
Q34642041,Aduru,2,Mto Aduru,502,0.0,0,,True
Q34642060,Adwel,2,Mto Adwel,475,0.0,0,,True
Q34642065,Adwor,2,Mto Adwor,477,0.0,0,,True
Q34642073,Adyang,2,Mto Adyang,477,0.0,0,,True
Q34642232,Agago,2,Mto Agago (Gulu),475,0.0,0,,True
Q34642247,Agan,2,Mto Agan (Uganda),477,0.0,0,,True
Q34642278,Agechel,2,Mto Agechel,527,0.0,0,,True
Q34642307,Agira,2,Mto Agira,505,0.0,0,,True
Q34642382,Agu,2,Mto Agu (Uganda),477,0.0,0,,True
Q34642444,Agugura,2,Mto Agugura,475,0.0,0,,True
Q34642454,Agula,2,Mto Agula,477,0.0,0,,True
Q34642461,Agulupwam,2,Mto Agulupwam,479,0.0,0,,True
Q34642473,Agwar Yugi,2,Mto Agwar Yugi,477,0.0,0,,True
Q34642478,Agwaryugi,2,Mto Agwaryugi,430,0.0,0,,True
Q34642484,Agwedola,2,Mto Agwedola,475,0.0,0,,True
Q34642504,Agwo,2,Mto Agwo,475,0.0,0,,True
Q34642509,Agwok,2,Mto Agwok,475,0.0,0,,True
Q34642749,Ajan,2,Mto Ajan,430,0.0,0,,True
Q34642774,Ajetjet,2,Mto Ajetjet,477,0.0,0,,True
Q34642785,Ajobi,2,Mto Ajobi,505,0.0,0,,True
Q34642791,Ajok,2,Mto Ajok (Amuru),477,0.0,0,,True
Q34642798,Ajok,2,Mto Ajok (Oyam),502,0.0,0,,True
Q34642801,Ajola,2,Mto Ajola,475,0.0,0,,True
Q34642807,Ajony,2,Mto Ajony,475,0.0,0,,True
Q34642813,Ajuri,2,Mto Ajuri,475,0.0,0,,True
Q34642844,Akado,2,Mto Akado,518,0.0,0,,True
Q34642855,Akago,2,Mto Akago,505,0.0,0,,True
Q34642869,Akanginimat,2,Mto Akanginimat,508,0.0,0,,True
Q32640692,Chezho,2,Mto Chezho,551,0.0,0,,True
Q32642033,Chibingo,2,Mto Chibingo,653,0.0,0,,True
Q32643154,Chijonjo,2,Mto Chijonjo,472,0.0,0,,True
Q32644115,Chimuli,2,Mto Chimuli,514,0.0,0,,True
Q32645977,Chiruruma,2,Mto Chiruruma (Kanungu),650,0.0,0,,True
Q32647880,Chobi,2,Mto Chobi,505,0.0,0,,True
Q32648058,Chogo,2,Mto Chogo,508,0.0,0,,True
Q32648209,Choja,2,Mto Choja,514,0.0,0,,True
Q32648709,Chonyo,2,Mto Chonyo,511,0.0,0,,True
Q32649068,Choro,2,Mto Choro (Uganda),430,0.0,0,,True
Q32649258,Chosan,2,Mto Chosan,492,0.0,0,,True
Q32650220,Chuchu,2,Mto Chuchu,479,0.0,0,,True
Q32652106,Chut,2,Mto Chut,481,0.0,0,,True
Q32652638,Chyogo,2,Mto Chyogo,656,0.0,0,,True
Q32713764,Dabara,2,Mto Dabara (Uganda),479,0.0,0,,True
Q32714388,Dacha,2,Mto Dacha (Uganda),505,0.0,0,,True
Q32714902,Daga,2,Mto Daga (Nwoya),505,0.0,0,,True
Q32720447,Dangali,2,Mto Dangali (Uganda),483,0.0,0,,True
Q32721233,Danze,2,Mto Danze (Nakaseke),516,0.0,0,,True
Q32723868,Dava,2,Mto Dava,430,0.0,0,,True
Q32723969,Davide,2,Mto Davide,475,0.0,0,,True
Q32725883,Del,2,Mto Del,505,0.0,0,,True
Q32726048,Deli,2,Mto Deli (Uganda),505,0.0,0,,True
Q32732413,Didima,2,Mto Didima (Uganda),430,0.0,0,,True
Q32734765,Diowa,2,Mto Diowa,475,0.0,0,,True
Q32734912,Diragana,2,Mto Diragana,511,0.0,0,,True
Q32737986,Doche,2,Mto Doche,505,0.0,0,,True
Q32741210,Dopeth,2,Mto Dopeth,505,0.0,0,,True
Q32743532,Draju,2,Mto Draju,475,0.0,0,,True
Q32746283,Dukonge,2,Mto Dukonge,650,0.0,0,,True
Q32746871,Dumbu,2,Mto Dumbu,430,0.0,0,,True
Q32747302,Dunga,2,Mto Dunga (Uganda),653,0.0,0,,True
Q32747409,Dungulilia,2,Mto Dungulilia,647,0.0,0,,True
Q32747617,Duol,2,Mto Duol,505,0.0,0,,True
Q32747791,Dura,2,Mto Dura (Uganda),647,0.0,0,,True
Q32748274,Dusozwa,2,Mto Dusozwa,653,0.0,0,,True
Q32749141,Dwamanyanja,2,Mto Dwamanyanja,653,0.0,0,,True
Q32749148,Dwengo,2,Mto Dwengo,653,0.0,0,,True
Q32749151,Dwimbi,2,Mto Dwimbi,647,0.0,0,,True
Q32750188,Echinyabu,2,Mto Echinyabu,514,0.0,0,,True
Q32750319,Ega,2,Mto Ega (Uganda),475,0.0,0,,True
Q32750480,Ekiringura,2,Mto Ekiringura,470,0.0,0,,True
Q32750483,Ekitsagaza,2,Mto Ekitsagaza,517,0.0,0,,True
Q32750774,Emerikit,2,Mto Emerikit,508,0.0,0,,True
Q32750814,Emuleva,2,Mto Emuleva,475,0.0,0,,True
Q32750885,Enguri,2,Mto Enguri (Uganda),479,0.0,0,,True
Q32751143,Erudzi,2,Mto Erudzi,477,0.0,0,,True
Q34640178,Abagedo,2,Mto Abagedo,475,0.0,0,,True
Q34640366,Aber,2,Mto Aber,477,0.0,0,,True
Q34640374,Abera,2,Mto Abera (Amuru),477,0.0,0,,True
Q34640380,Abera,2,Mto Abera (Gulu),475,0.0,0,,True
Q34640433,Abere,2,Mto Abere (Uganda),477,0.0,0,,True
Q34640482,Abeyo,2,Mto Abeyo,477,0.0,0,,True
Q34640568,Abilgiri,2,Mto Abilgiri,479,0.0,0,,True
Q34640633,Aboke,2,Mto Aboke,477,0.0,0,,True
Q34640641,Abole,2,Mto Abole,475,0.0,0,,True
Q34640648,Abolo,2,Mto Abolo (Uganda),475,0.0,0,,True
Q34640654,Aboloo,2,Mto Aboloo,479,0.0,0,,True
Q34640660,Abongocwara,2,Mto Abongocwara,477,0.0,0,,True
Q34640667,Abongonyara,2,Mto Abongonyara,475,0.0,0,,True
Q34640675,Abor,2,Mto Abor,477,0.0,0,,True
Q34640681,Abora,2,Mto Abora,503,0.0,0,,True
Q34640767,Abucunye,2,Mto Abucunye,475,0.0,0,,True
Q34640773,Abudunu,2,Mto Abudunu,477,0.0,0,,True
Q34640780,Abuk,2,Mto Abuk,477,0.0,0,,True
Q34640785,Abuka,2,Mto Abuka,477,0.0,0,,True
Q34640791,Abukec,2,Mto Abukec,477,0.0,0,,True
Q34640797,Abukuyi,2,Mto Abukuyi,508,0.0,0,,True
Q34640804,Abutopawaya,2,Mto Abutopawaya,477,0.0,0,,True
Q34640812,Abuyo,2,Mto Abuyo (Uganda),430,0.0,0,,True
Q34640819,Abwobe,2,Mto Abwobe,477,0.0,0,,True
Q34640826,Abwoc,2,Mto Abwoc,475,0.0,0,,True
Q34640833,Abwor,2,Mto Abwor,479,0.0,0,,True
Q34640840,Abwori,2,Mto Abwori (Lamwo),477,0.0,0,,True
Q34642876,Akaniningata,2,Mto Akaniningata,508,0.0,0,,True
Q34642940,Akeno,2,Mto Akeno,477,0.0,0,,True
Q34642971,Akidikidi,2,Mto Akidikidi,475,0.0,0,,True
Q34643015,Akipoi,2,Mto Akipoi,481,0.0,0,,True
Q34643020,Akipye,2,Mto Akipye,481,0.0,0,,True
Q34643028,Akisi,2,Mto Akisi,481,0.0,0,,True
Q34643039,Akore,2,Mto Akore (Amuru),477,0.0,0,,True
Q34643045,Akore,2,Mto Akore (Gulu),475,0.0,0,,True
Q34643088,Akudam,2,Mto Akudam,430,0.0,0,,True
Q34643094,Akuki,2,Mto Akuki,502,0.0,0,,True
Q34643100,Akuna,2,Mto Akuna,479,0.0,0,,True
Q34643108,Akura,2,Mto Akura (Oyam),502,0.0,0,,True
Q34643115,Akuru,2,Mto Akuru (Lamwo),477,0.0,0,,True
Q32751206,Eseka,2,Mto Eseka,505,0.0,0,,True
Q32751549,Evisivitakura,2,Mto Evisivitakura,653,0.0,0,,True
Q32751680,Fada,2,Mto Fada (Uganda),505,0.0,0,,True
Q32752822,Fululu,2,Mto Fululu (Uganda),513,0.0,0,,True
Q32753378,Gaira,2,Mto Gaira,513,0.0,0,,True
Q32753617,Galijula,2,Mto Galijula,514,0.0,0,,True
Q32753790,Gambuze,2,Mto Gambuze,510,0.0,0,,True
Q34657080,Agweng,2,Mto Agweng (Kitgum),477,0.0,0,,True
