qitem,label,sitelink_count,num_strategies,strategies,types,gender_qid,admin_qid,latitude,longitude,date_of_birth,inception,en_title,lg_title,sw_title,en_views,is_core,gender,admin_label,type_labels
Q31396011,Morukayetom,1,1,country_wd,Q54050,,,3.881111111,33.773333333,,,,,,0,1,,,hill
Q31396013,Morukarengany,1,1,country_wd,Q54050,,,3.888611111,33.797222222,,,,,,0,1,,,hill
Q31396014,Moruekori,1,1,country_wd,Q54050,,,3.029722222,33.790555555,,,,,,0,1,,,hill
Q31396015,Moruboyo,1,1,country_wd,Q54050,,,3.975277777,33.909444444,,,,,,0,1,,,hill
Q31396016,Moruarangan,1,1,country_wd,Q54050,,,2.632222222,34.650555555,,,,,,0,1,,,hill
Q31396017,Moruanyaupa,1,1,country_wd,Q54050,,,3.843611111,33.704444444,,,,,,0,1,,,hill
Q31396018,Moruangibuin,1,1,country_wd,Q54050,,,2.048611111,34.607222222,,,,,,0,1,,,hill
Q31396019,Morualokoto,1,1,country_wd,Q54050,,,3.286,33.9004,,,,,,0,1,,,hill
Q31396020,Moru,1,1,country_wd,Q54050,,,2.603611111,32.443055555,,,,,,0,1,,,hill
Q31396021,Moluangikalomwa,1,1,country_wd,Q54050,,,2.7024,34.7286,,,,,,0,1,,,hill
Q31396022,Misindye,1,1,country_wd,Q54050,,,0.409,32.6891,,,,,,0,1,,,hill
Q31396023,Milimba,1,1,country_wd,Q207326,,,0.3267,30.0417,,,,,,0,1,,,summit
Q31396024,Midigo,1,1,country_wd,Q54050,,,3.610833333,31.243888888,,,,,,0,1,,,hill
Q31396025,Meturan,1,1,country_wd,Q54050,,,2.0916,34.5571,,,,,,0,1,,,hill
Q31396026,Meriss,1,1,country_wd,Q54050,,,3.365,33.786666666,,,,,,0,1,,,hill
Q31396027,Mellaje,1,1,country_wd,Q54050,,,3.471666666,31.970555555,,,,,,0,1,,,hill
Q31396028,Mboira,1,1,country_wd,Q54050,,,1.949166666,31.8425,,,,,,0,1,,,hill
Q31396029,Mbazi,1,1,country_wd,Q54050,,,0.1122,32.6844,,,,,,0,1,,,hill
Q31396030,Mbaraka,1,1,country_wd,Q54050,,,3.0703,30.796,,,,,,0,1,,,hill
Q31396031,Mawembe,1,1,country_wd,Q54050,,,0.801388888,33.340555555,,,,,,0,1,,,hill
Q31396032,Masiyo,1,1,country_wd,Q54050,,,3.258055555,31.036111111,,,,,,0,1,,,hill
Q31396034,Masitale,1,1,country_wd,Q54050,,,0.5446,30.2178,,,,,,0,1,,,hill
Q31396035,Mashure,1,1,country_wd,Q740445,,,-1.2867,30.1642,,,,,,0,1,,,mountain ridge
Q31396036,Maseke,1,1,country_wd,Q740445,,,0.6925,31.6725,,,,,,0,1,,,mountain ridge
Q31396037,Maru,1,1,country_wd,Q54050,,,3.049444444,33.956111111,,,,,,0,1,,,hill
Q31396038,Marongo,1,1,country_wd,Q54050,,,0.2225,33.452777777,,,,,,0,1,,,hill
Q31396039,Maluba,1,1,country_wd,Q54050,,,0.943888888,34.306666666,,,,,,0,1,,,hill
Q31396040,Makwali,1,1,country_wd,Q54050,,,0.968,34.3391,,,,,,0,1,,,hill
Q31396041,Makhakhala,1,1,country_wd,Q54050,,,0.783055555,34.262777777,,,,,,0,1,,,hill
Q31396042,Makaroigo,1,1,country_wd,Q54050,,,0.8425,30.475555555,,,,,,0,1,,,hill
Q31396043,Mabonwa,1,1,country_wd,Q54050,,,0.849722222,30.495833333,,,,,,0,1,,,hill
Q31396044,Lwamulinda,1,1,country_wd,Q54050,,,1.518611111,31.303055555,,,,,,0,1,,,hill
Q31396045,Luwemoi,1,1,country_wd,Q54050,,,2.5511,34.8673,,,,,,0,1,,,hill
Q31396046,Lunyo,1,1,country_wd,Q54050,,,0.326666666,33.893611111,,,,,,0,1,,,hill
Q31396047,Lungalya,1,1,country_wd,Q54050,,,1.552222222,31.115,,,,,,0,1,,,hill
Q31396048,Lukohe,1,1,country_wd,Q54050,,,1.8877,31.6307,,,,,,0,1,,,hill
Q31396049,Lukalu,1,1,country_wd,Q54050,,,0.295555555,33.106666666,,,,,,0,1,,,hill
Q31396051,Lubare Ridge,1,1,country_wd,Q740445,,,-0.3683,30.1183,,,,,,0,1,,,mountain ridge
Q31396052,Lothogol,1,1,country_wd,Q54050,,,2.76,34.537777777,,,,,,0,1,,,hill
Q31396054,Lotalama,1,1,country_wd,Q54050,,,3.398888888,31.025277777,,,,,,0,1,,,hill
Q31396055,Losigiria,1,1,country_wd,Q54050,,,3.78,33.742777777,,,,,,0,1,,,hill
Q31396057,Kocholo,1,1,country_wd,Q54050,,,3.493611111,33.865,,,,,,0,1,,,hill
Q31396058,Loperikidor,1,1,country_wd,Q54050,,,3.101944444,33.969166666,,,,,,0,1,,,hill
Q31396059,Longi,1,1,country_wd,Q54050,,,2.993888888,31.973333333,,,,,,0,1,,,hill
Q31396060,Lomunyen Kipura,1,1,country_wd,Q54050,,,2.728333333,34.774444444,,,,,,0,1,,,hill
Q31396061,Lomoruarei,1,1,country_wd,Q54050,,,2.1629,34.5443,,,,,,0,1,,,hill
Q31396062,Lolung,1,1,country_wd,Q54050,,,2.69,34.699444444,,,,,,0,1,,,hill
Q31396063,Lolekek,1,1,country_wd,Q54050,,,2.734166666,34.748888888,,,,,,0,1,,,hill
Q31396064,Lokupoi,1,1,country_wd,Q54050,,,2.7329,34.685,,,,,,0,1,,,hill
Q31396065,Lokorimongen,1,1,country_wd,Q54050,,,3.885,33.712777777,,,,,,0,1,,,hill
Q31396066,Lokomoru,1,1,country_wd,Q54050,,,4.019722222,33.934166666,,,,,,0,1,,,hill
Q31396067,Lokolimith,1,1,country_wd,Q54050,,,2.6175,34.7575,,,,,,0,1,,,hill
Q31396068,Lokimait,1,1,country_wd,Q54050,,,3.842777777,33.750833333,,,,,,0,1,,,hill
Q31396069,Lokilan,1,1,country_wd,Q54050,,,2.821666666,34.56,,,,,,0,1,,,hill
Q31396070,Lokichar,1,1,country_wd,Q54050,,,3.870833333,33.716666666,,,,,,0,1,,,hill
Q31396071,Lokayet,1,1,country_wd,Q54050,,,3.780833333,33.725277777,,,,,,0,1,,,hill
Q31396072,Lokathiro,1,1,country_wd,Q54050,,,2.124444444,34.628888888,,,,,,0,1,,,hill
Q31396073,Lokatero,1,1,country_wd,Q54050,,,2.6882,34.6618,,,,,,0,1,,,hill
Q31396075,Lokapel,1,1,country_wd,Q54050,,,2.6676,34.564,,,,,,0,1,,,hill
Q31396076,Lokapel,1,1,country_wd,Q54050,,,2.157222222,34.661944444,,,,,,0,1,,,hill
Q31396077,Logwel,1,1,country_wd,Q54050,,,3.131944444,33.966388888,,,,,,0,1,,,hill
Q31396078,Lodwar,1,1,country_wd,Q54050,,,3.355,33.673611111,,,,,,0,1,,,hill
Q31396079,Lochowai,1,1,country_wd,Q54050,,,2.181111111,34.510555555,,,,,,0,1,,,hill
Q31396080,Lero,1,1,country_wd,Q54050,,,2.926388888,34.5875,,,,,,0,1,,,hill
Q31396081,Laura Ridge,1,1,country_wd,Q740445,,,2.7724,31.0153,,,,,,0,1,,,mountain ridge
Q31396082,Latworo,1,1,country_wd,Q54050,,,3.339444444,32.2525,,,,,,0,1,,,hill
Q31396083,Lating,1,1,country_wd,Q54050,,,2.4662,30.9865,,,,,,0,1,,,hill
Q31396085,Lamola,1,1,country_wd,Q54050,,,2.902777777,32.095,,,,,,0,1,,,hill
Q31396086,Laita,1,1,country_wd,Q54050,,,3.235,33.443888888,,,,,,0,1,,,hill
Q31396087,Ladwong,1,1,country_wd,Q54050,,,3.096111111,32.311944444,,,,,,0,1,,,hill
Q31396088,Lacic,1,1,country_wd,Q54050,,,3.532777777,32.727777777,,,,,,0,1,,,hill
Q31396089,Labworomor,1,1,country_wd,Q54050,,,3.1044,32.3946,,,,,,0,1,,,hill
Q31396090,Laboro,1,1,country_wd,Q54050,,,2.901111111,31.650555555,,,,,,0,1,,,hill
Q31396091,Labala,1,1,country_wd,Q54050,,,2.985,32.008888888,,,,,,0,1,,,hill
Q31396092,Kyasa,1,1,country_wd,Q54050,,,0.215833333,32.690277777,,,,,,0,1,,,hill
Q31396093,Kyanzeire,1,1,country_wd,Q740445,,,-1.125,30.1367,,,,,,0,1,,,mountain ridge
Q31396094,Kyabwageya,1,1,country_wd,Q207326,,,0.583333333,30.083333333,,,,,,0,1,,,summit
Q31396095,Kwais,1,1,country_wd,Q54050,,,2.624166666,34.6525,,,,,,0,1,,,hill
Q31396096,Kurao,1,1,country_wd,Q54050,,,3.880833333,33.974166666,,,,,,0,1,,,hill
Q31396098,Kajulula,1,1,country_wd,Q54050,,,2.9252,31.6497,,,,,,0,1,,,hill
Q31396100,Kuchine,1,1,country_wd,Q54050,,,2.564166666,31.249722222,,,,,,0,1,,,hill
Q31396101,Kopor,1,1,country_wd,Q54050,,,3.0748,33.8195,,,,,,0,1,,,hill
Q31396102,Kopem,1,1,country_wd,Q54050,,,3.896666666,33.913611111,,,,,,0,1,,,hill
Q31396103,Kololo,2,1,country_wd,Q54050,,,0.334166666,32.591666666,,,,,,0,1,,,hill
Q31396104,Kokwass,1,1,country_wd,Q54050,,,3.1925,33.947777777,,,,,,0,1,,,hill
Q31396105,Kadomio,1,1,country_wd,Q54050,,,4.074166666,33.858333333,,,,,,0,1,,,hill
Q31396108,Kacholo,1,1,country_wd,Q54050,,,3.442222222,33.89,,,,,,0,1,,,hill
Q31396109,Kiwera,1,1,country_wd,Q207326,,,0.5652,30.0743,,,,,,0,1,,,summit
Q31396110,Kiunga,1,1,country_wd,Q54050,,,0.456111111,33.125,,,,,,0,1,,,hill
Q31396111,Kitonya,1,1,country_wd,Q54050,,,1.644166666,31.778611111,,,,,,0,1,,,hill
Q31396112,Kisunji,1,1,country_wd,Q54050,,,0.66,33.296666666,,,,,,0,1,,,hill
Q31396113,Kirikiri,1,1,country_wd,Q54050,,,3.394444444,31.030833333,,,,,,0,1,,,hill
Q31396114,Kiriba,1,1,country_wd,Q54050,,,1.673888888,31.835833333,,,,,,0,1,,,hill
Q31396116,Kioga,1,1,country_wd,Q54050,,,0.398055555,33.600833333,,,,,,0,1,,,hill
Q31396117,Kinoni,1,1,country_wd,Q54050,,,0.383611111,33.044722222,,,,,,0,1,,,hill
Q31396118,Kimaka,1,1,country_wd,Q54050,,,0.453611111,33.2,,,,,,0,1,,,hill
Q31396119,Kilongo,1,1,country_wd,Q54050,,,0.56361,33.72056,,,,,,0,1,,,hill
Q31396121,Kikwerik,1,1,country_wd,Q54050,,,3.614166666,31.558611111,,,,,,0,1,,,hill
Q31396122,Kijur,1,1,country_wd,Q54050,,,3.001944444,32.302777777,,,,,,0,1,,,hill
Q31396123,Kigulya,1,1,country_wd,Q54050,,,1.675833333,31.752777777,,,,,,0,1,,,hill
Q31396124,Kigulu,1,1,country_wd,Q54050,,,0.64194,33.48139,,,,,,0,1,,,hill
Q31396125,Kigulu,1,1,country_wd,Q54050,,,0.3831,33.5592,,,,,,0,1,,,hill
Q31396126,Kigarama,1,1,country_wd,Q54050,,,-0.5419,30.4192,,,,,,0,1,,,hill
Q31396129,Kidimbuli,1,1,country_wd,Q54050,,,0.57806,33.34528,,,,,,0,1,,,hill
Q31396130,Kichok,1,1,country_wd,Q54050,,,3.176666666,33.521111111,,,,,,0,1,,,hill
Q31396131,Kiando,1,1,country_wd,Q54050,,,0.430555555,33.424722222,,,,,,0,1,,,hill
Q31396132,Kianamo,1,1,country_wd,Q207326,,,0.316666666,29.966666666,,,,,,0,1,,,summit
Q31396133,Kei,1,1,country_wd,Q54050,,,3.5925,31.100833333,,,,,,0,1,,,hill
Q31396134,Kazir,1,1,country_wd,Q54050,,,3.339722222,33.703333333,,,,,,0,1,,,hill
Q31396135,Kazidi,1,1,country_wd,Q54050,,,3.296944444,33.695833333,,,,,,0,1,,,hill
Q31396136,Kawembe,1,1,country_wd,Q54050,,,0.54083,33.25444,,,,,,0,1,,,hill
Q31396138,Katunguru,1,1,country_wd,Q207326,,,0.2975,30.0158,,,,,,0,1,,,summit
Q31396139,Katigusa,1,1,country_wd,Q54050,,,0.620277777,30.379722222,,,,,,0,1,,,hill
Q31396140,Kateli,1,1,country_wd,Q54050,,,2.805,34.7411,,,,,,0,1,,,hill
Q31396141,Katabwa,1,1,country_wd,Q207326,,,0.540833333,30.071944444,,,,,,0,1,,,summit
Q31396142,Katabarua,1,1,country_wd,Q8502,,,0.4192,30.0367,,,,,,0,1,,,mountain
Q31396143,Kasongoire,1,1,country_wd,Q54050,,,1.948611111,32.218055555,,,,,,0,1,,,hill
Q31396144,Karinga,1,1,country_wd,Q54050,,,0.885833333,30.196666666,,,,,,0,1,,,hill
Q31396145,Kariabor,1,1,country_wd,Q54050,,,3.285833333,33.530277777,,,,,,0,1,,,hill
Q31396146,Karangora,1,1,country_wd,Q207326,,,0.633611111,30.122222222,,,,,,0,1,,,summit
Q31396147,Kapochom,1,1,country_wd,Q54050,,,3.449166666,33.643055555,,,,,,0,1,,,hill
Q31396148,Kapendongor,1,1,country_wd,Q54050,,,2.061666666,34.720277777,,,,,,0,1,,,hill
Q31396149,Kamigo,1,1,country_wd,Q54050,,,0.6342,33.2675,,,,,,0,1,,,hill
Q31396150,Kalonge,1,1,country_wd,Q207326,,,0.19806,29.9545,,,,,,0,1,,,summit
Q31396151,Amobwasi,1,1,country_wd,Q54050,,,3.725555555,33.672777777,,,,,,0,1,,,hill
Q31396152,Kaliro,1,1,country_wd,Q54050,,,0.9306,33.4886,,,,,,0,1,,,hill
Q31396153,Kalingalem,1,1,country_wd,Q54050,,,3.313888888,33.976944444,,,,,,0,1,,,hill
Q31396155,Kaligee,1,1,country_wd,Q54050,,,2.794444444,34.5575,,,,,,0,1,,,hill
Q31396157,Kalengili,1,1,country_wd,Q207326,,,0.4842,30.015,,,,,,0,1,,,summit
Q31396158,Kalamuwi,1,1,country_wd,Q54050,,,2.843333333,34.544722222,,,,,,0,1,,,hill
Q31396159,Kakuka,1,1,country_wd,Q207326,,,0.436666666,29.952777777,,,,,,0,1,,,summit
Q31396160,Kakaka,1,1,country_wd,Q207326,,,0.5024,30.0418,,,,,,0,1,,,summit
Q31396161,Kaduku,1,1,country_wd,Q54050,,,1.7541,31.9336,,,,,,0,1,,,hill
Q31396162,Kadomera,1,1,country_wd,Q54050,,,3.512777777,32.234722222,,,,,,0,1,,,hill
Q31396163,Kadanyeko,1,1,country_wd,Q54050,,,2.4774,31.5644,,,,,,0,1,,,hill
Q31396164,Kachut,1,1,country_wd,Q54050,,,3.403055555,33.871944444,,,,,,0,1,,,hill
Q31396165,Kachonga,1,1,country_wd,Q54050,,,0.992222222,34.120277777,,,,,,0,1,,,hill
Q31396166,Kacheri,1,1,country_wd,Q54050,,,3.1625,33.934166666,,,,,,0,1,,,hill
Q31396167,Kabusyak,1,1,country_wd,Q54050,,,3.4245,33.9406,,,,,,0,1,,,hill
Q31396168,Kaburengwa,1,1,country_wd,Q54050,,,0.3861,32.4903,,,,,,0,1,,,hill
Q31396169,Kabungo Ridge,1,1,country_wd,Q740445,,,-0.9467,30.2458,,,,,,0,1,,,mountain ridge
Q31396170,Kababito,1,1,country_wd,Q54050,,,1.634444444,31.450555555,,,,,,0,1,,,hill
Q31396171,Jakawai,1,1,country_wd,Q54050,,,3.62,31.285,,,,,,0,1,,,hill
Q31396172,Iwemba,1,1,country_wd,Q54050,,,0.59528,33.81,,,,,,0,1,,,hill
Q31396174,Itor,1,1,country_wd,Q54050,,,3.338055555,31.010277777,,,,,,0,1,,,hill
Q31396175,Isi,1,1,country_wd,Q54050,,,3.552222222,31.726388888,,,,,,0,1,,,hill
Q31396177,Isagara,1,1,country_wd,Q54050,,,1.595,31.603888888,,,,,,0,1,,,hill
Q31396178,Iremera,1,1,country_wd,Q740445,,,-1.215,30.1842,,,,,,0,1,,,mountain ridge
Q31396179,Iragaza,1,1,country_wd,Q740445,,,-1.1508,30.0967,,,,,,0,1,,,mountain ridge
Q31396181,Inyi,1,1,country_wd,Q54050,,,2.8225,31.0975,,,,,,0,1,,,hill
Q31396182,Imagit,1,1,country_wd,Q54050,,,2.564,34.7264,,,,,,0,1,,,hill
Q31396183,Ihunga,1,1,country_wd,Q54050,,,1.776388888,31.388611111,,,,,,0,1,,,hill
Q31396184,Gulibi,1,1,country_wd,Q54050,,,0.453611111,33.344166666,,,,,,0,1,,,hill
Q31396185,Gorotoa,1,1,country_wd,Q54050,,,3.141666666,33.700277777,,,,,,0,1,,,hill
Q31396186,Goromi,1,1,country_wd,Q54050,,,2.706944444,31.025,,,,,,0,1,,,hill
Q31396187,Gombe,1,1,country_wd,Q54050,,,0.221666666,33.593055555,,,,,,0,1,,,hill
Q31396188,Goma,1,1,country_wd,Q54050,,,3.0925,32.6745,,,,,,0,1,,,hill
Q31396189,Goli,1,1,country_wd,Q54050,,,2.6891,31.0955,,,,,,0,1,,,hill
Q31396191,Geremech,1,1,country_wd,Q54050,,,3.610833333,33.708888888,,,,,,0,1,,,hill
Q31396192,Gakaididai,1,1,country_wd,Q54050,,,2.198611111,34.642777777,,,,,,0,1,,,hill
Q31396193,Fumbya,1,1,country_wd,Q54050,,,1.623333333,31.662777777,,,,,,0,1,,,hill
Q31396195,Ewuyo,1,1,country_wd,Q54050,,,2.917222222,30.990833333,,,,,,0,1,,,hill
Q31396196,Ethe,1,1,country_wd,Q54050,,,3.783055555,33.844722222,,,,,,0,1,,,hill
Q31396197,Eru,1,1,country_wd,Q54050,,,2.850277777,30.951666666,,,,,,0,1,,,hill
Q31396198,Togoro,1,1,country_wd,Q54050,,,3.496388888,32.316944444,,,,,,0,1,,,hill
Q31396199,Dyangbi,1,1,country_wd,Q54050,,,3.443888888,32.172222222,,,,,,0,1,,,hill
Q31396200,Dwalina,1,1,country_wd,Q54050,,,0.817777777,30.193333333,,,,,,0,1,,,hill
Q31396202,Cholom,1,1,country_wd,Q54050,,,3.500277777,33.889444444,,,,,,0,1,,,hill
Q31396203,Chei,1,1,country_wd,Q54050,,,3.726666666,31.193888888,,,,,,0,1,,,hill
Q31396204,Bwabiye,1,1,country_wd,Q54050,,,0.2369,33.0153,,,,,,0,1,,,hill
Q31396205,Buyemba,1,1,country_wd,Q54050,,,0.636111111,34.1325,,,,,,0,1,,,hill
Q31396206,Buwongo,1,1,country_wd,Q54050,,,0.491944444,33.578055555,,,,,,0,1,,,hill
Q31396208,Buwaya,1,1,country_wd,Q54050,,,0.512222222,33.505277777,,,,,,0,1,,,hill
Q31396209,Butologo Hills,1,1,country_wd,Q54050,,,0.85,31.466666666,,,,,,0,1,,,hill
Q31396210,Butiki,1,1,country_wd,Q54050,,,0.495833333,33.201666666,,,,,,0,1,,,hill
Q31396211,Busimo,1,1,country_wd,Q54050,,,0.466944444,33.586666666,,,,,,0,1,,,hill
Q31396212,Busiga,1,1,country_wd,Q54050,,,0.254722222,32.613888888,,,,,,0,1,,,hill
Q31396213,Buraza,1,1,country_wd,Q54050,,,1.655277777,31.345,,,,,,0,1,,,hill
Q31396214,Burama Hill,1,1,country_wd,Q740445,,,-1.1683,30.2425,,,,,,0,1,,,mountain ridge
Q31396215,Bulukatoni,1,1,country_wd,Q54050,,,3.015555555,31.235277777,,,,,,0,1,,,hill
Q31396216,Bulongwe,1,1,country_wd,Q54050,,,0.354444444,33.4125,,,,,,0,1,,,hill
Q31396218,Bulinda,1,1,country_wd,Q54050,,,0.054722222,33.274722222,,,,,,0,1,,,hill
Q31396219,Bulija,1,1,country_wd,Q54050,,,0.42083,33.71694,,,,,,0,1,,,hill
Q31396220,Bulamba,1,1,country_wd,Q54050,,,0.362222222,33.866944444,,,,,,0,1,,,hill
Q31396221,Bukuba,1,1,country_wd,Q54050,,,0.506111111,30.134444444,,,,,,0,1,,,hill
Q31396222,Bukorwe Ridge,1,1,country_wd,Q740445,,,-0.7375,29.6642,,,,,,0,1,,,mountain ridge
Q31396223,Bukaleba,1,1,country_wd,Q54050,,,0.4216,33.3765,,,,,,0,1,,,hill
Q31396224,Bwikama,1,1,country_wd,Q54050,,,1.578055555,31.276944444,,,,,,0,1,,,hill
Q31396225,Buhirigi,1,1,country_wd,Q54050,,,1.580277777,31.228333333,,,,,,0,1,,,hill
Q31396226,Bubaga,1,1,country_wd,Q54050,,,0.234444444,33.341666666,,,,,,0,1,,,hill
Q31396227,Boroli,1,1,country_wd,Q54050,,,3.293333333,31.862777777,,,,,,0,1,,,hill
Q31396228,Bongi,1,1,country_wd,Q54050,,,3.195,31.519722222,,,,,,0,1,,,hill
Q31396229,Bondo,1,1,country_wd,Q54050,,,2.796666666,30.945555555,,,,,,0,1,,,hill
Q31396230,Biliba Ridge,1,1,country_wd,Q740445,,,2.8528,31.2113,,,,,,0,1,,,mountain ridge
Q31396231,Biemba,1,1,country_wd,Q54050,,,0.419166666,33.460555555,,,,,,0,1,,,hill
Q31396232,Benga,1,1,country_wd,Q54050,,,3.503333333,32.856666666,,,,,,0,1,,,hill
Q31396234,Behanga,1,1,country_wd,Q54050,,,0.964444444,30.304722222,,,,,,0,1,,,hill
Q31396235,Batoda,1,1,country_wd,Q207326,,,0.283333333,29.866666666,,,,,,0,1,,,summit
Q31396236,Barituku,1,1,country_wd,Q54050,,,3.209722222,31.045277777,,,,,,0,1,,,hill
Q31396237,Baratuku,1,1,country_wd,Q54050,,,3.136944444,31.705,,,,,,0,1,,,hill
Q31396238,Balaki,1,1,country_wd,Q54050,,,0.8225,34.313611111,,,,,,0,1,,,hill
Q31396239,Bakhara,1,1,country_wd,Q54050,,,2.73671,31.5601,,,,,,0,1,,,hill
Q31396240,Bagete,1,1,country_wd,Q54050,,,0.1579,33.2825,,,,,,0,1,,,hill
Q31396241,Awa,1,1,country_wd,Q54050,,,3.256111111,31.253611111,,,,,,0,1,,,hill
Q31396242,Atumutaok,1,1,country_wd,Q54050,,,2.230555555,34.65,,,,,,0,1,,,hill
Q31396243,Daisik,1,1,country_wd,Q54050,,,3.5243,33.9001,,,,,,0,1,,,hill
Q31396244,Arua,1,1,country_wd,Q54050,,,3.010833333,30.915277777,,,,,,0,1,,,hill
Q31396245,Aropa,1,1,country_wd,Q54050,,,3.023611111,31.055,,,,,,0,1,,,hill
Q31396246,Aringba,1,1,country_wd,Q54050,,,3.383611111,31.033611111,,,,,,0,1,,,hill
Q31396247,Arawa,1,1,country_wd,Q54050,,,3.237,31.86,,,,,,0,1,,,hill
Q31396248,Arakath,1,1,country_wd,Q54050,,,3.036111111,33.964444444,,,,,,0,1,,,hill
Q31396249,Apuket,1,1,country_wd,Q54050,,,3.738333333,33.614444444,,,,,,0,1,,,hill
Q31396251,Anari,1,1,country_wd,Q54050,,,3.2594,31.6151,,,,,,0,1,,,hill
Q31396253,Amoji Hills,1,1,country_wd,Q54050,,,3.475555555,32.2525,,,,,,0,1,,,hill
Q31396254,Ambana,1,1,country_wd,Q54050,,,2.8255,31.6261,,,,,,0,1,,,hill
Q31396255,Amalei,1,1,country_wd,Q54050,,,2.836111111,31.089722222,,,,,,0,1,,,hill
Q31396256,Aloyepa,1,1,country_wd,Q54050,,,3.484444444,33.907222222,,,,,,0,1,,,hill
Q31396257,Alikwa,1,1,country_wd,Q54050,,,3.231944444,30.981666666,,,,,,0,1,,,hill
Q31396258,Alighar,1,1,country_wd,Q54050,,,3.7058,32.5367,,,,,,0,1,,,hill
Q31396259,Akomelioret,1,1,country_wd,Q54050,,,2.4347,34.8551,,,,,,0,1,,,hill
Q31396260,Akolob,1,1,country_wd,Q54050,,,3.475277777,33.630833333,,,,,,0,1,,,hill
Q31396261,Akipiye,1,1,country_wd,Q54050,,,3.749166666,33.623888888,,,,,,0,1,,,hill
Q31396262,Akara,1,1,country_wd,Q54050,,,3.3516,33.2114,,,,,,0,1,,,hill
Q31396263,Akara,1,1,country_wd,Q54050,,,3.195555555,32.329166666,,,,,,0,1,,,hill
Q31396264,Agem,1,1,country_wd,Q54050,,,3.468333333,32.411111111,,,,,,0,1,,,hill
Q31396265,Adivoro,1,1,country_wd,Q54050,,,3.2778,31.8912,,,,,,0,1,,,hill
Q31396266,Adodi,1,1,country_wd,Q54050,,,3.6811,32.4625,,,,,,0,1,,,hill
Q31396267,Adjiko,1,1,country_wd,Q54050,,,2.9788,31.5486,,,,,,0,1,,,hill
Q31396268,Adider,1,1,country_wd,Q54050,,,3.213333333,33.925833333,,,,,,0,1,,,hill
Q31396269,Abutze,1,1,country_wd,Q54050,,,3.739166666,31.868611111,,,,,,0,1,,,hill
Q31396271,Abayo,1,1,country_wd,Q54050,,,3.413055555,32.725833333,,,,,,0,1,,,hill
Q31396272,Abakamel,1,1,country_wd,Q54050,,,2.598055555,30.985833333,,,,,,0,1,,,hill
Q31396273,Abaka,1,1,country_wd,Q54050,,,3.185,32.343888888,,,,,,0,1,,,hill
Q31396274,Bugaia,1,1,country_wd,Q54050,,,0.031944444,33.267777777,,,,,,0,1,,,hill
Q31396275,Kizito,1,1,country_wd,Q54050,,,0.2421,33.596,,,,,,0,1,,,hill
Q31396276,Wakabuzi,1,1,country_wd,Q54050,,,0.257222222,33.030277777,,,,,,0,1,,,hill
Q31396277,Mpogo,1,1,country_wd,Q54050,,,0.3266,33.1254,,,,,,0,1,,,hill
Q31396278,Bugusa,1,1,country_wd,Q54050,,,0.261666666,33.312222222,,,,,,0,1,,,hill
Q31396279,Nakat,1,1,country_wd,Q54050,,,0.255833333,33.539166666,,,,,,0,1,,,hill
Q31396280,Busiba,1,1,country_wd,Q54050,,,0.38982,33.6777,,,,,,0,1,,,hill
Q31396282,Bugwangoma,1,1,country_wd,Q54050,,,0.5,33.68806,,,,,,0,1,,,hill
Q31396283,Nabitendi,1,1,country_wd,Q54050,,,0.7681,33.4636,,,,,,0,1,,,hill
Q31396284,Kamalinga Hills,1,1,country_wd,Q54050,,,2.098611111,34.348055555,,,,,,0,1,,,hill
Q31396285,Alexandra,1,1,country_wd,Q207326,,,0.384166666,29.871944444,,,,,,0,1,,,summit
Q31396286,Victorio Emanuele,1,1,country_wd,Q207326,,,0.398333333,29.8925,,,,,,0,1,,,summit
Q31396287,Bottego,1,1,country_wd,Q207326,,,0.429166666,29.915277777,,,,,,0,1,,,summit
Q31396288,Kihuma,1,1,country_wd,Q207326,,,0.4058,29.9579,,,,,,0,1,,,summit
Q31396289,Kinyangoma,1,1,country_wd,Q207326,,,0.366666666,29.926388888,,,,,,0,1,,,summit
Q31396291,Moore,1,1,country_wd,Q207326,,,0.368888888,29.905277777,,,,,,0,1,,,summit
Q31396293,Wollaston,1,1,country_wd,Q207326,,,0.366666666,29.906388888,,,,,,0,1,,,summit
Q31396294,Edward,1,1,country_wd,Q207326,,,0.361111111,29.893055555,,,,,,0,1,,,summit
Q31396295,Weismann,1,1,country_wd,Q207326,,,0.329722222,29.8875,,,,,,0,1,,,summit
Q31396296,Sella,1,1,country_wd,Q207326,,,0.334166666,29.891666666,,,,,,0,1,,,summit
Q31396297,Okuhandika,1,1,country_wd,Q207326,,,0.311111111,29.873055555,,,,,,0,1,,,summit
Q31396298,Okubara,1,1,country_wd,Q207326,,,0.293888888,29.865833333,,,,,,0,1,,,summit
Q31396299,Cagni,1,1,country_wd,Q207326,,,0.361111111,29.919166666,,,,,,0,1,,,summit
Q31396300,Kaitanjojo,1,1,country_wd,Q54050,,,1.570555555,31.522222222,,,,,,0,1,,,hill
Q31396301,Naitondo,1,1,country_wd,Q54050,,,1.579722222,31.543055555,,,,,,0,1,,,hill
Q31396302,Wanyana,1,1,country_wd,Q54050,,,1.583888888,31.549166666,,,,,,0,1,,,hill
Q31396303,Kamugonya,1,1,country_wd,Q54050,,,1.582222222,31.524722222,,,,,,0,1,,,hill
Q31396304,Kanyatiro,1,1,country_wd,Q54050,,,1.601111111,31.511388888,,,,,,0,1,,,hill
