qitem,label,sitelink_count,local_title,local_bytes,ref_bytes,views,completeness,is_stub
Q42820085,Adeke Anna Ebaju,9,Anna Ebaju Adeke,10429,13181.0,2066,79.1,False
Q320005,Apolo Nsibambi,28,Apolo Nsibambi,8910,11266.0,2065,79.1,False
Q486859,Paul Kawanga Ssemogerere,11,Paul Ssemogerere (munnabyabufuzi),7462,11893.0,2065,62.7,False
Q1229734,Adjumani District,20,Adjumani (disitulikit),331,7195.0,2064,4.6,True
Q1229869,Iganga District,22,Iganga (disitulikit),785,4205.0,2063,18.7,True
Q27690245,Diana Atwine,5,Diana Atwine,5297,5774.0,2059,91.7,False
Q2203142,Kapchorwa,12,Kapchorwa,512,9818.0,2058,5.2,True
Q534203,Kyankwanzi District,21,Kyankwanzi (disitulikit),679,15062.0,2050,4.5,True
Q1186541,Tororo District,24,Tororo (disitulikit),305,6858.0,2049,4.4,True
Q3810254,Joseph Mukasa,8,Joseph Mukasa Balikuddembe,6168,6838.0,2032,90.2,False
Q7933251,Violet Kajubiri,7,Violet Kajubiri,2348,3395.0,2019,69.2,False
Q205428,Semliki River,36,River Semliki,69,10788.0,2015,0.6,True
Q4696656,Aidah Nantaba,5,Idah Nantaba,8632,11501.0,1992,75.1,False
Q1318806,Kamwenge District,17,Kamwenge (disitulikit),945,12234.0,1987,7.7,True
Q581297,Eagle Air,14,Eagle Air,7923,7522.0,1972,105.3,False
Q6178659,Jennifer Musisi,6,Jennifer Musisi,17247,17556.0,1971,98.2,False
Q2041227,Apac,12,Apac,4500,10117.0,1969,44.5,False
Q3321631,Buikwe District,24,Buikwe (disitulikit),517,7074.0,1931,7.3,True
Q123520678,Jimmy Spire Sssentogo,6,Jimmy Spire Ssentongo,13373,18055.0,1917,74.1,False
Q1032245,Kanungu District,20,Kanungu (disitulikit),920,8958.0,1909,10.3,True
Q3526470,Kabale District,21,Kabale (disitulikit),1358,5792.0,1895,23.4,True
Q109974085,Babirye Milly Babalanda,6,Milly Babalanda,5726,7229.0,1893,79.2,False
Q6699738,Lugazi,16,Lugazi,3904,10522.0,1884,37.1,False
Q1364817,Luwero District,22,Luweero (disitulikit),877,6943.0,1878,12.6,True
Q110978835,Fauzia Najjemba,6,Fauzia Najjemba,5353,7084.0,1863,75.6,False
Q1229910,Kabarole District,20,Kabarole (disitulikit),289,8397.0,1855,3.4,True
Q662173,Mabira Forest,10,Mabira Forest,5554,12268.0,1855,45.3,False
Q3459039,Ibanda,14,Ibanda,265,7105.0,1846,3.7,True
Q123046119,Kitara FC,7,Kitara FC,5621,10717.0,1829,52.4,False
Q16899506,Rubaga Cathedral,8,Lutikko ya Rubaga,3494,5391.0,1809,64.8,False
Q6075178,Iryn Namubiru,6,Iryn Namubiru,12731,17248.0,1806,73.8,False
Q3815047,Kiara Kabukuru,7,Kiara Kabukuru,5422,6288.0,1790,86.2,False
Q16895659,Namirembe Cathedral,6,Lutikko ya Namirembe,7661,9162.0,1787,83.6,False
Q1229921,Kapchorwa District,20,Kapchorwa (disitulikit),586,8390.0,1779,7.0,True
Q1280038,Busia,17,"Busia, Yuganda",172,12101.0,1779,1.4,True
Q432438,Nakaseke District,19,Nakaseke (disitulikit),842,6358.0,1773,13.2,True
Q7067602,Ntare School,7,Ntare School,6335,7940.0,1773,79.8,False
Q130313949,Denis Omedi,7,Denis Omedi,9349,11118.0,1765,84.1,False
Q28474629,Timothy Awany,13,Timothy Awany,1788,5032.0,1761,35.5,True
Q1229758,Arua District,19,Arua (disitulikit),188,10620.0,1760,1.8,True
Q124423647,Simon Peter Engurait,9,Simon Peter Engurait,3571,7791.0,1759,45.8,False
Q1318857,Koboko District,18,Koboko (disitulikit),515,8470.0,1752,6.1,True
Q289419,Rukungiri District,20,Rukungiri (disitulikit),920,8253.0,1724,11.1,True
Q16194602,Razia Iqbal,7,Razia Iqbal,9399,5874.0,1719,160.0,False
Q3109755,Godfrey Walusimbi,13,Godfrey Walusimbi,5801,10599.0,1714,54.7,False
Q16954344,Budongo Forest,7,Ekibira ky'e Budongo,9688,13206.0,1711,73.4,False
Q7071070,Nyero Rockpaintings,7,Nyero rock paintings,9954,9564.0,1706,104.1,False
Q4859206,Barbara Oundo Nekesa,8,Barbara Nekesa Oundo,5880,9429.0,1705,62.4,False
Q1657091,Iganga,18,Iganga,152,15374.0,1696,1.0,True
Q3873733,Uganda men's national basketball team,10,Uganda men's national basketball team,15489,18323.0,1677,84.5,False
Q1354926,Eriya Kategaya,8,Eriya Kategaya,6750,8732.0,1667,77.3,False
Q13125467,Aloisea Inyumba,12,Aloisea Inyumba,7043,7192.0,1665,97.9,False
Q6416282,Kirunda Kivejinja,6,Kirunda Kivejinja,7030,7243.0,1658,97.1,False
Q595684,Mountains of the Moon University,6,Mountains of the Moon University,124,10313.0,1657,1.2,True
Q407874,,18,Air Uganda,16201,19621.0,1652,82.6,False
Q484802,Otema Allimadi,9,Otema Allimadi,2413,4545.0,1650,53.1,False
Q1032233,Masaka District,24,Masaka (disitulikit),809,6517.0,1648,12.4,True
Q557172,University of East Africa,14,Yunivasite y'ebuvanjuba bwa Afirika,2065,6030.0,1648,34.2,False
Q204642,Ntungamo District,18,Ntungamo (disitulikit),318,6500.0,1646,4.9,True
Q5617918,Gulu University,10,Ssettendekero wa Gulu,8098,12993.0,1643,62.3,False
Q4940747,Bombo,10,"Bombo, Yuganda",373,13434.0,1640,2.8,True
Q1364824,Mayuge District,20,Mayuge (disitulikit),990,8453.0,1632,11.7,True
Q2896128,Benjamin Kiplagat,16,Benjamin Kiplagat,6681,9846.0,1632,67.9,False
Q5981209,Ian Clarke,6,Ian Clarke,8766,9929.0,1630,88.3,False
Q5373353,Emmanuel Tumusiime-Mutebile,8,Emmanuel Tumusiime-Mutebile,6616,9725.0,1618,68.0,False
Q1362109,Mpigi District,21,Mpigi (disitulikit),728,5501.0,1613,13.2,True
Q105965184,Gorreth Namugga,5,Gorreth Namugga,1029,4662.0,1610,22.1,True
Q15979884,Maroons FC,7,Maroons FC,10919,10642.0,1607,102.6,False
Q4673765,Achilleus Kewanuka,9,Achilleus Kiwanuka,5221,5819.0,1606,89.7,False
Q1318887,Isingiro District,19,Isingiro (disitulikit),1167,5121.0,1604,22.8,True
Q3536053,Agago District,19,Agago (disitulikit),3346,4795.0,1591,69.8,False
Q5534730,Geoffrey Kizito,11,Geoffrey Kizito,2418,5006.0,1584,48.3,False
Q3539256,Kyegegwa District,17,Kyegegwa (disitulikit),178,5526.0,1573,3.2,True
Q19668599,Beti Kamya-Turwomwe,9,Beti Kamya,4183,14987.0,1569,27.9,False
Q891962,Mubende District,24,Mubende (disitulikit),656,5463.0,1566,12.0,True
Q3530559,Nakasongola,12,Nakasongola,5055,10168.0,1565,49.7,False
Q1681437,Kintu Musoke,12,Kintu Musoke,2711,6476.0,1563,41.9,False
Q58041073,Anyakun Esther Davinia,6,Davinia Esther Anyakun,4440,7034.0,1555,63.1,False
Q328785,George Cosmas Adyebo,11,George Cosmas Adyebo,5045,4472.0,1553,112.8,False
Q3321637,Gomba District,21,Gomba (disitulikit),189,4510.0,1543,4.2,True
Q31209259,Barnabas Nawangwe,7,Barnabas Nawangwe,12889,13500.0,1534,95.5,False
Q2183668,Moyo District,21,Moyo (disitulikit),382,6468.0,1531,5.9,True
Q4711148,Albert Ruskin Cook,9,Albert Ruskin Cook,5304,6411.0,1531,82.7,False
Q3539730,Zombo District,19,Zombo (disitulikit),728,11145.0,1529,6.5,True
Q1441372,Francis Ayume,5,Francis Ayume,6208,5961.0,1529,104.1,False
Q19667316,Rachael Magoola,6,Rachael Magoola,5514,6923.0,1528,79.6,False
Q4986155,Bugema University,7,Bugema University,11022,11549.0,1526,95.4,False
Q1375825,Nebbi District,20,Nebbi (disitulikit),829,7344.0,1520,11.3,True
Q3499673,Adjumani,18,Adjumani,158,10998.0,1518,1.4,True
Q3539648,Rubirizi District,17,Rubirizi (disitulikit),1058,7200.0,1516,14.7,True
Q3539116,Kiryandongo District,19,Kiryandongo (disitulikit),325,6374.0,1511,5.1,True
Q2605033,Betty Oyella Bigombe,8,Betty Oyella Bigombe,8662,12270.0,1510,70.6,False
Q43817461,Edith Nakalema,5,Edith Nakalema,10011,11213.0,1507,89.3,False
Q933338,Mpigi,11,Mpigi,8932,11361.0,1490,78.6,False
Q42664267,Winnie Kiiza,6,Winnie Kiiza,3165,7605.0,1483,41.6,False
Q24886704,Kyangwali Refugee Settlement,6,Ensenga yababundabunda Kyangwali,4983,9800.0,1461,50.8,False
Q976883,Ssembabule District,19,Sembabule (disitulikit),289,6674.0,1460,4.3,True
Q96362788,Dorothy Kisaka,8,Dorothy Kisaka,11007,6700.0,1460,164.3,False
Q5761037,Onek Hilary Obaloker,10,Hilary Onek,15192,20706.0,1451,73.4,False
Q1186535,Hoima District,19,Hoima (disitulikit),857,8334.0,1446,10.3,True
Q45354341,Kemiyondo Coutinho,6,Kemiyondo Coutinho,4505,5847.0,1429,77.0,False
Q556009,Moses Ndiema Kipsiro,20,Moses Ndiema Kipsiro,11288,18689.0,1424,60.4,False
Q23304245,James Isabirye Mugoya,5,James Isabirye Mugoya,5966,4574.0,1422,130.4,False
Q19667631,Tumwesigye Elioda,5,Elioda Tumwesigye,9183,20566.0,1419,44.7,False
Q580538,Kisoro District,22,Kisoro (disitulikit),481,5491.0,1418,8.8,True
Q263372,Dorcus Inzikuru,22,Dorcus Inzikuru,8799,10017.0,1398,87.8,False
Q16213674,Mariam Ndagire,11,Mariam Ndagire,10228,12002.0,1393,85.2,False
Q23808691,Ssabagabo,11,Ssabagabo,261,9551.0,1384,2.7,True
Q26702189,Nana Kagga,19,Nana Kagga,13891,16612.0,1381,83.6,False
Q26705067,Halimah Nakaayi,26,Halimah Nakaayi,12984,19689.0,1376,65.9,False
Q123061462,NEC FC,7,National Enterprise Corporation FC,6925,8339.0,1372,83.0,False
Q7021931,Ngamba Island Chimpanzee Sanctuary,7,Ekkuumiro ly'amazike ku kazinga ka Ngamba,6005,4829.0,1368,124.4,False
Q19667624,Maurice Kirya,7,Maurice Kirya,12963,9348.0,1357,138.7,False
Q69485762,Mustafa Kizza,6,"Mustafa Kizza, Musambi wa Mupiira",13512,14752.0,1356,91.6,False
Q1114915,Namayingo District,17,Namayingo (disitulikit),5477,9597.0,1350,57.1,False
Q604966,Kibaale District,19,Kibaale (disitulikit),1130,10729.0,1347,10.5,True
Q1375812,Bukedea District,20,Bukedea (disitulikit),3585,4412.0,1345,81.3,False
Q28474561,Muhammad Shaban,14,Muhammad Shaban,1145,9138.0,1337,12.5,True
Q500162,Kitgum District,22,Kitgum (disitulikit),9985,8071.0,1336,123.7,False
Q105951053,Sarah Mateke Nyirabashitsi,7,Sarah Mateke Nyirabashitsi,2877,6096.0,1312,47.2,False
Q983748,Jinja District,24,Jinja (disitulikit),841,3790.0,1311,22.2,True
Q42806525,Ingrid Turinawe,5,Ingrid Turinawe,3017,8612.0,1308,35.0,False
Q6343817,Kabale University,6,Kabale University,17265,10677.0,1306,161.7,False
Q1318822,Amolatar District,19,Amolatar District,8755,9053.0,1290,96.7,False
Q941273,Bugala Island,15,Ekizinga Bugala,6797,6452.0,1279,105.3,False
Q19766057,Joan Kagezi,5,Joan Kagezi,9916,14742.0,1279,67.3,False
Q20746335,Munyonyo Martyrs Shrine,8,Munyonyo Martyrs Shrine,7602,7566.0,1276,100.5,False
Q6961899,Namirembe Bitamazire,9,Namirembe Bitamazire,3680,8116.0,1273,45.3,False
Q3539277,Lamwo District,18,Lamwo (disitulikit),419,4972.0,1269,8.4,True
Q1229793,Buliisa District,21,Buliisa (disitulikit),572,9704.0,1266,5.9,True
Q1318865,Kiruhura District,19,Kiruhura (disitulikit),6786,7388.0,1264,91.9,False
Q581822,Mbale District,19,Mbale (disitulikit),454,10341.0,1264,4.4,True
Q5002521,Butiaba,7,Butyaba,283,6874.0,1261,4.1,True
Q1606997,Henry Luke Orombi,5,Henry Luke Orombi,6520,11387.0,1259,57.3,False
Q6349469,Kakira,7,Kakira,150,7926.0,1252,1.9,True
Q451589,Pakwach,19,Pakwach,299,12466.0,1243,2.4,True
Q44480089,Jay Mulucha,6,Jay Mulucha,2812,2737.0,1233,102.7,False
Q330695,Abraham Waligo,7,Abraham Waligo,1997,3686.0,1227,54.2,True
Q2692613,Katonga River,18,Katonga,2608,3006.0,1226,86.8,False
Q3539572,Nwoya District,19,Nwoya (disitulikit),242,5429.0,1220,4.5,True
Q5003218,Buvuma Island,8,Buvuma Island,6313,6751.0,1217,93.5,False
Q3539547,Ntoroko District,17,Ntoroko (disitulikit),394,5311.0,1216,7.4,True
Q18719438,Grace Nakimera,8,Grace Nakimera,2498,6255.0,1214,39.9,False
Q335479,George Wilberforce Kakoma,7,George Wilberforce Kakoma,5112,5593.0,1210,91.4,False
Q14734444,Solomy Balungi Bossa,11,Solome Bossa,11656,11405.0,1206,102.2,False
Q1375755,Butaleja District,20,Butaleja (disitulikit),656,7588.0,1194,8.6,True
Q16148118,Grace Akallo,10,Grace Akallo,16993,21432.0,1188,79.3,False
Q3321622,Butambala District,22,Butambala (disitulikit),1021,5196.0,1186,19.6,True
Q1375771,Amuru District,21,Amuru (disitulikit),407,5386.0,1184,7.6,True
Q4739981,Amanya Mushega,5,Amanya Mushega,4911,5802.0,1184,84.6,False
Q60769700,Kikuube District,10,Disitulikiti y'e Kikuube,1183,8968.0,1183,13.2,True
Q43387704,Leilah Babirye,7,Leilah Babirye,18914,16352.0,1178,115.7,False
Q3802457,Bushenyi-ishaka Municipality,5,Ishaka,156,10336.0,1178,1.5,True
Q768282,Augustine Kasujja,16,Augustine Kasujja,5803,11749.0,1177,49.4,False
Q18719488,Irene Ntale,8,Irene Ntale,5563,7674.0,1176,72.5,False
Q19664772,Levixone,5,Levixone,6780,7815.0,1176,86.8,False
Q3539414,Mitooma District,17,Mitooma (disitulikit),672,6180.0,1174,10.9,True
Q6761316,Maria Kiwanuka,12,Maria Kiwanuka,5369,11804.0,1168,45.5,False
Q164474,Kamuli District,23,Kamuli (disitulikit),715,9806.0,1164,7.3,True
Q1375843,Pallisa District,20,Pallisa (disitulikit),398,6322.0,1163,6.3,True
Q4917719,Bishop Stuart University,6,Bishop Stuart University,18478,16569.0,1162,111.5,False
Q3321998,Kween District,20,Kween (disitulikit),395,4834.0,1161,8.2,True
Q116759316,Ibrahim Kasule,5,Ibrahim Kasule,8277,10363.0,1161,79.9,False
Q1375850,Moroto District,20,Moroto (disitulikit),531,7292.0,1160,7.3,True
Q6374005,Kasangati,7,Kasangati,255,11602.0,1157,2.2,True
Q995221,Kayunga,18,Kayunga,385,8327.0,1146,4.6,True
Q1649358,Wakiso Town,13,Wakiso Town,222,10294.0,1139,2.2,True
Q87725048,Oscar Chelimo,12,Oscar Chelimo,6920,9980.0,1134,69.3,False
Q1032238,Masindi District,22,Masindi (disitulikit),493,9659.0,1120,5.1,True
Q5216261,Dani Wadada Nabudere,7,Dani Wadada Nabudere,25811,24778.0,1120,104.2,False
Q5481588,Francis K. Butagira,7,Francis K. Butagira,5584,6790.0,1120,82.2,False
Q206519,Lira District,22,Lira (disitulikit),511,7136.0,1118,7.2,True
Q1114977,Luuka District,21,Luuka (disitulikit),486,6080.0,1116,8.0,True
Q508335,Taban lo Liyong,11,Taban lo Liyong,2241,9502.0,1114,23.6,False
Q849083,Roman Catholic Archdiocese of Kampala,16,Essaza Ekkulu erya Kampala (Eklezia Katolika),12326,12009.0,1112,102.6,False
Q1229750,Apac District,19,Apac (disitulikit),188,6034.0,1111,3.1,True
Q1810614,Kiboga,11,Kiboga,367,10721.0,1110,3.4,True
Q1114868,Bulambuli District,18,Bulambuli (disitulikit),191,7124.0,1109,2.7,True
Q7901699,Usama Mukwaya,9,Usama Mukwaya,342,46319.0,1107,0.7,True
Q3321614,Kalungu District,23,Kalungu (disitulikit),268,3972.0,1106,6.7,True
Q555028,Cyprian Kizito Lwanga,15,Cyprian Kizito Lwanga,5491,12418.0,1106,44.2,False
Q742655,Kalangala,15,Kalangala,2610,7484.0,1105,34.9,False
Q16300996,Henry Kisekka,8,Henry Kisekka,28804,31221.0,1104,92.3,False
Q88676023,Leah Namugerwa,21,Leah Namugerwa,9047,7095.0,1102,127.5,False
Q6699831,Lugogo Cricket Oval,9,Ekisaawe kya Lugogo Stadium,2015,3631.0,1100,55.5,False
Q1318833,Oyam District,20,Oyam District,3645,4802.0,1094,75.9,False
Q18392310,Geraldine Ssali Busuulwa,5,Geraldine Ssali Busuulwa,4969,7687.0,1087,64.6,False
Q4716143,Alengot Oromait,8,Alengot Oromait,4701,6914.0,1085,68.0,False
Q3539151,Kole District,19,Kole District,4605,5511.0,1076,83.6,False
Q13188765,Peter Miles,5,Peter Miles (omuyimbi),3840,5194.0,1074,73.9,False
Q113673749,Sadat Anaku,6,Sadat Anaku,7710,13240.0,1072,58.2,False
Q1994275,Njeru,18,Njeru,5992,6957.0,1070,86.1,False
Q672826,Uganda Revenue Authority SC,15,Uganda Revenue Authority SC,17439,11105.0,1070,157.0,False
Q16855989,Barbara Kimenye,9,Barbara Kimenye,8311,12625.0,1070,65.8,False
Q105759549,Akello Beatrice Akori,6,Beatrice Akello Akori,2433,5498.0,1070,44.3,False
Q1229797,Bushenyi District,19,Bushenyi (disitulikit),1304,6980.0,1067,18.7,True
Q17580348,Mary Okwakol,10,Mary Okwakol,4064,7636.0,1064,53.2,False
Q1229930,Katakwi District,22,Katakwi (disitulikit),433,6502.0,1059,6.7,True
Q43290694,Anita Beryl,6,Anita Beryl,6945,9482.0,1056,73.2,False
Q1375835,Sironko District,19,Sironko (disitulikit),244,8247.0,1055,3.0,True
Q3321608,Buvuma District,23,Buvuma (disitulikit),808,6239.0,1054,13.0,True
Q1362085,Budaka District,21,Budaka (disitulikit),2214,5273.0,1054,42.0,False
Q1375868,Bukwo District,20,Bukwa (disitulikit),333,6676.0,1053,5.0,True
Q5257537,Denis Ssebuggwawo Wasswa,6,Denis Ssebuggwawo Wasswa,3988,5130.0,1053,77.7,False
Q56651140,Fahad Bayo,8,Fahad Bayo,3502,8984.0,1050,39.0,False
Q1114938,Buyende District,19,Buyende (disitulikit),694,5717.0,1049,12.1,True
Q3321599,Bukomansimbi District,22,Bukomansimbi (disitulikit),426,4298.0,1047,9.9,True
Q1091595,Mbarara District,18,Mbarara (disitulikit),730,9574.0,1046,7.6,True
Q4305496,Mpondwe,7,Mpondwe,10900,11735.0,1043,92.9,False
Q1091337,Soroti District,23,Soroti (disitulikit),470,5629.0,1040,8.3,True
Q3813980,Katonda,8,Katonda,6923,3446.0,1040,200.9,False
Q16236793,Ismail Watenga,6,Ismail Watenga,1549,9494.0,1037,16.3,True
Q4804355,Ash Amin,6,Ash Amin,8478,8732.0,1034,97.1,False
Q460865,Kasha Nabagesera,20,Kasha Nabagesera,15823,16545.0,1033,95.6,False
Q1318877,Ibanda District,19,Ibanda (disitulikit),659,5516.0,1033,11.9,True
Q22278491,Laura Kahunde,8,Laura Kahunde,3444,4753.0,1028,72.5,False
Q6297101,Joy Doreen Biira,7,Joy Doreen Biira,688,16690.0,1026,4.1,True
Q1229906,Kaberamaido District,20,Kaberamaido (disitulikit),269,5865.0,1019,4.6,True
Q1229798,Bugiri District,22,Bugiri (disitulikit),810,7598.0,1018,10.7,True
Q1151062,Kumi District,23,Kumi (disitulikit),302,4403.0,1016,6.9,True
Q4777813,Anup Singh Choudry,8,Anup Singh Choudry,4190,6373.0,1016,65.7,False
Q7659743,Syda Bbumba,9,Syda Bbumba,8753,10404.0,1005,84.1,False
Q1569686,Nasser Sebaggala,5,Nasser Sebaggala,2750,6005.0,1003,45.8,False
Q1229881,Kaabong District,20,Kaabong (disitulikit),310,7278.0,1000,4.3,True
Q6450907,Kyengera,6,Kyengera,530,5103.0,996,10.4,True
Q6186189,Richard Sseruwagi,9,Richard Sseruwagi,3832,5084.0,995,75.4,False
Q892064,Kiboga District,24,Kiboga (disitulikit),239,4834.0,991,4.9,True
Q3381092,Phillip Omondi,13,Phillip Omondi,2068,3312.0,991,62.4,False
Q1338340,Emmanuel Kiwanuka Nsubuga,14,Emmanuel Nsubuga,2327,6040.0,989,38.5,False
Q3366253,Conservative Party,6,Ekibiina kya Conservative Party (Uganda),8992,11103.0,987,81.0,False
Q6779980,Mary Karooro Okurut,10,Mary Karooro Okurut,6817,12039.0,982,56.6,False
Q106577120,Steven Sserwadda,8,Steven Sserwadda Musambi wa Mupiira,11116,11984.0,979,92.8,False
Q18687836,Jessica Horn,11,Jessica Ejjembe,7461,14183.0,978,52.6,False
Q7877665,Uganda national women's cricket team,7,Ttiimu ya Uganda ey'abakazi abazannya cricket,12223,23164.0,976,52.8,False
Q1230005,Mityana District,22,Mityana (disitulikit),534,3417.0,974,15.6,True
Q29440061,Anita Fabiola,6,Anita Fabiola,11436,12577.0,969,90.9,False
Q6700211,Rukungiri,12,Rukungiri,510,8835.0,964,5.8,True
Q1375780,Abim District,22,Abim (disitulikit),635,7137.0,963,8.9,True
Q506513,Andrew Mwesigwa,15,Andrew Mwesigwa,8257,11812.0,961,69.9,False
Q4790403,Sezibwa River,11,Omugga Sezibwa,6328,6145.0,960,103.0,False
Q982587,Simba F.C. (Uganda),14,Kilaabu ya Simba FC,16874,7411.0,957,227.7,False
Q5541235,George Kanyeihamba,6,George Kanyeihamba,15620,15202.0,956,102.7,False
Q1375819,Namutumba District,19,Namutumba (disitulikit),569,7676.0,952,7.4,True
Q105890715,Esther Afoyochan,8,Eseza Afoyochan,1306,5017.0,950,26.0,True
Q18686131,Fille Mutoni,5,Fille Mutoni,3061,7211.0,950,42.4,False
Q100801324,Julie Mutesasira,6,Julie Mutesasira,4878,8354.0,947,58.4,False
Q338138,John Ssebaana Kizito,8,John Ssebaana Kizito,5716,8141.0,944,70.2,False
Q18638153,Nicholas Wadada,12,Nicholas Wadada,12444,6849.0,942,181.7,False
Q1114927,Serere District,19,Serere (disitulikit),445,5395.0,939,8.2,True
Q6349478,Kakiri,9,Kakiri,336,11915.0,939,2.8,True
Q2463008,Bushenyi,14,Bushenyi,376,11280.0,935,3.3,True
Q926417,Kampala District,17,Kampala (disitulikit),221,44.0,934,502.3,True
Q6349017,Kajjansi,8,Kajjansi,658,5104.0,933,12.9,True
Q16235860,Dan Sserunkuma,10,Dan Sserunkuma,13693,15963.0,932,85.8,False
Q15243329,Mabamba Bay,7,Mabamba Bay,1969,5633.0,930,35.0,True
Q62564573,Eleanor Nabwiso,6,Eleanor Nabwiso,3428,7568.0,929,45.3,False
Q3537661,Buhweju District,16,Buhweju (disitulikit),252,7610.0,926,3.3,True
Q3539495,Napak District,18,Napak (disitulikit),403,4783.0,922,8.4,True
Q6828319,Micheal Azira,17,Micheal Azira,11263,15090.0,918,74.6,False
Q19666615,Lilian Mbabazi,7,Lillian Mbabazi,5614,8727.0,916,64.3,False
Q105883547,Victoria Rusoke Businge,5,Victoria Rusoke Businge,6014,6615.0,916,90.9,False
Q1230035,Pader District,21,Pader District,5811,6009.0,915,96.7,False
Q1318843,Kotido District,18,Kotido (disitulikit),443,7745.0,913,5.7,True
Q3539711,Sheema District,18,Sheema (disitulikit),686,4493.0,911,15.3,True
Q6915910,Moses Oloya,13,Moses Oloya,9331,6235.0,909,149.7,False
Q24572738,Mary Goretti Kitutu,8,Mary Goretti Kitutu,5833,9681.0,902,60.3,False
Q1375789,Manafwa District,19,Manafwa (disitulikit),686,6147.0,899,11.2,True
Q6213802,Joel Okuyo Atiku,7,Joel Okuyo Atiku,14385,12978.0,899,110.8,False
Q2470025,Kanungu,11,Kanungu,377,11714.0,892,3.2,True
Q246855,Benjamin Joses Odoki,5,Benjamin Josses Odoki,6886,9891.0,891,69.6,False
Q79394836,Theresa Musoke,6,Theresa Musoke,6889,6664.0,886,103.4,False
Q1318815,Kyenjojo District,19,Kyenjojo (disitulikit),643,6031.0,884,10.7,True
Q49549938,Juliane Okot Bitek,7,Juliane Okot Bitek,13469,17728.0,880,76.0,False
Q90916518,Sekindi Aisha,6,Aisha Sekindi,11006,12579.0,880,87.5,False
Q3069348,Geofrey Massa,13,Geofrey Massa,5143,8573.0,879,60.0,False
Q38249567,Pakwach District,10,Disitulikiti y’e Pakwach,3512,5850.0,879,60.0,False
Q4986830,Bukedea,10,Bukedea,167,6239.0,876,2.7,True
Q4877118,Atim Beatrice Anywar,9,Beatrice Atim Anywar,7622,12612.0,875,60.4,False
Q1229800,Busia District,22,Disitulikiti ya Busia,4638,7498.0,871,61.9,False
Q1375762,Amuria District,22,Amuria (disitulikit),244,4435.0,869,5.5,True
Q7042596,Nkokonjeru,6,Nkokonjeru,8187,10367.0,866,79.0,False
Q104119284,Mercy Kainobwisho,5,Mercy Kainobwisho,4727,5547.0,866,85.2,False
Q6343791,Kabakumba Masiko,8,Kabakumba Masiko,10275,12542.0,864,81.9,False
Q7519223,Simon Lokodo,7,Simon Lokodo,11995,12446.0,863,96.4,False
Q4700406,Akbar Baig,5,Akbar Baig,578,1410.0,853,41.0,True
Q3536116,Amudat District,18,Amudat (disitulikit),243,5582.0,849,4.4,True
Q96678402,Joyce Bagala,6,Joyce Bagala,5835,7294.0,845,80.0,False
Q56063014,Angela Kalule,6,Angela Kalule,3550,3451.0,844,102.9,False
Q60615160,Fadilah Mohamed Rafi,10,Fadilah Shamika Mohamed Rafi,6912,14313.0,842,48.3,False
Q19276819,Cecilia Ogwal,9,Cecilia Ogwal,5055,6857.0,825,73.7,False
Q110865903,Nyombi Morris,10,Nyombi Morris,11825,11276.0,814,104.9,False
Q50379529,Rhoda Kalema,8,Rhoda Kalema,3845,7980.0,813,48.2,False
Q8049703,Yash Tandon,6,Yash Tandon,13505,14507.0,811,93.1,False
Q24572655,Joyce Moriku,8,Joyce Moriku,4746,6627.0,805,71.6,False
Q1375853,Nakapiripirit District,20,Nakapiripirit (disitulikit),486,5502.0,804,8.8,True
Q16751154,Phillip Wafula Ogutu,5,Phillip Wafula Ogutu,16080,11932.0,804,134.8,False
Q43197930,Sophia Namutebi,6,Sophia Namutebi,7437,6095.0,803,122.0,False
Q1114903,Ngora District,18,Ngora (disitulikit),278,5837.0,801,4.8,True
