qitem,label,latitude,longitude,sitelink_count
Q31527786,Lubare,-0.3658,30.1475,1
Q31527803,Loychuka,3.9608,34.0375,1
Q31527821,Lowapet,3.916666666,34.066666666,1
Q31527837,Lowakuj,3.573333333,33.928055555,1
Q31527856,Lotim,3.716666666,34.1,1
Q31527875,Losil,3.84,34.1492,1
Q31527895,Lorigem,3.416666666,33.567222222,1
Q31527911,Lorero,3.2,34.433333333,1
Q31527930,Lorem,3.816388888,32.98,1
Q31527947,Loputhimoru,2.2041,34.6357,1
Q31527966,Lopeichubei,3.8699,33.8175,1
Q31527982,Lomil,3.9392,34.0592,1
Q31527999,Lolim,3.65,33.204166666,1
Q31528015,Lokoromilia,3.610277777,33.633888888,1
Q31528030,Lokinene,3.6517,34.2842,1
Q31528048,Lokapel,3.4675,33.764166666,1
Q31528063,Lodaja,3.8034,32.9416,1
Q31528083,Lobeluna,3.688611111,33.978055555,1
Q31528099,Lobaale,3.1233,34.4642,1
Q31528116,Liru,3.349166666,31.022777777,1
Q31528133,Kilak,3.035833333,31.973333333,1
Q31528150,Lamej,3.763611111,33.825277777,1
Q31528168,Langia Mountains,3.05,33.666666666,2
Q31528185,Lamwo,3.65,32.8925,1
Q31528201,Lalak,3.616388888,32.767222222,1
Q31528217,Lakalale,2.6475,33.8667,1
Q31528234,Lagorlukuju,3.818611111,32.943055555,1
Q31528250,Labwor Hills,2.75,33.666666666,2
Q31528267,Kyangabo,-1.2133,30.0442,1
Q31528283,Koten,3.083333333,34.433333333,1
Q31528299,Kapoth,3.713055555,33.554166666,1
Q31528316,Kopiyo,2.5525,33.9025,1
Q31528335,Kokoro,3.758888888,33.968055555,1
Q31528351,Kodiakori,2.1117,34.3408,1
Q31528368,Kochomin,2.044722222,34.311666666,1
Q31528382,Kochemaluk,2.1842,34.3533,1
Q31528398,Kizhuro,-0.7708,30.235,1
Q31528414,Kiyebe,-1.05,29.833333333,1
Q31528430,Kitwa,-0.9842,29.7817,1
Q31528444,Kiteny,3.5424,33.4053,1
Q31528463,Kishasha II,-0.5117,30.69,1
Q31528478,Kisasa,-1.385,30.0158,1
Q31528493,Kisana,-0.6933,30.4,1
Q31528510,Kihate,-1.1883,29.72,1
Q31528526,Kiduru,0.766111111,30.363888888,1
Q31528542,Kichok,3.457777777,33.747777777,1
Q31528560,Kibuzige,-1.165,29.8792,1
Q31528578,Kibengo,0.6358,30.7817,1
Q31528593,Kiara,-0.7208,30.2083,1
Q31528610,Kem,2.6742,33.7833,1
Q31528626,Kazikizi,-1.133333333,29.983333333,1
Q31528642,Kawalakol,3.802222222,33.905555555,1
Q31528658,Kautaku,2.4894,34.5361,1
Q31528673,Katwekembwa,-0.966666666,29.9,1
Q31528688,Katorosa,3.583333333,34.383333333,1
Q31528703,Katoma,-1.0858,29.8658,1
Q31528720,Katenga,-1.365,29.9383,1
Q31528737,Katendere,-1.0808,29.9167,1
Q31528753,Katanzi,-0.9358,30.6792,1
Q31528769,Kataba,2.6683,33.6867,1
Q31528787,Kasuro,-0.7408,30.3583,1
Q31528803,Kasunju,-0.32292,30.08208,1
Q31528820,Kasoni,-1.166666666,29.716666666,1
Q31528833,Kasiru,-1.0283,29.6517,1
Q31528847,Kashekye,-1.116666666,29.95,1
Q31528864,Kashasha,-0.7725,30.41,1
Q31528880,Kasatora,-1.0692,29.6558,1
Q31528897,Kangathep,3.5458,34.3358,1
Q31528915,Kanakapamor,3.2617,34.3967,1
Q31528931,Kanadap,3.6375,34.37,1
Q31528948,Kanachiom,3.6408,34.44,1
Q31528966,Kamusiri,1.3225,30.8517,1
Q31528982,Kamena,-1.1467,29.7325,1
Q31528998,Kamalinyang,3.394166666,33.7625,1
Q31529014,Kalimon,3.7,33.85,1
Q31529029,Kaleveru,0.22542,29.95625,1
Q31529044,Kaleri,3.5897,33.6006,1
Q31529061,Kalakoliputh,3.85,34.2058,1
Q31529077,Kakal,2.8008,33.7375,1
Q31529092,Kaiirere,-0.4333,30.3042,1
Q31529110,Kagarama,-0.7917,30.7492,1
Q31529131,Kadam,1.7178,34.7119,1
Q31529148,Kabutim,1.43,34.58,1
Q31529165,Kabuga,-1.016666666,29.966666666,1
Q31529177,Kabuga,-0.966666666,29.75,1
Q31529193,Jatat,3.7625,34.2208,1
Q31529210,Jacksons Summit,1.102777777,34.525833333,1
Q31529226,Isozi,-0.8417,30.81,1
Q31529242,Isioro,3.701388888,33.568055555,1
Q31529258,Irembezi,-0.5017,30.23,1
Q31529275,Irashagye,-0.735,30.2858,1
Q31529293,Ilo,3.665,31.8925,1
Q31529308,Ihunga,-1.1217,29.7808,1
Q31529325,Ihunga,-1.083333333,29.966666666,1
Q31529342,Ihunga,-0.9942,30.0442,1
Q31529358,Igurua,-0.955,30.3667,1
Q31529380,Igisi,1.9875,31.735,1
Q31529393,Ibok,3.2175,34.3983,1
Q31529411,Ibanda,-0.116666666,30.483333333,1
Q31529428,Hambuga,-0.335,30.4567,1
Q31529444,Goula,3.7975,32.853888888,1
Q31529462,Gortheg,1.3108,34.6883,1
Q31529479,Fuluma,0.920833333,34.262777777,1
Q31529496,Fondu,3.2175,31.840277777,1
Q31529512,Erusi,2.3317,31.091,1
Q31529528,Erusi East,2.3365,31.1221,1
Q31529543,Duwach,-0.8417,30.6492,1
Q31529559,Dingbulungbulu,3.4502,31.5736,1
Q31529578,Chirongu,-0.8892,30.5508,1
Q31529594,Chimondo,-0.7967,30.3392,1
Q31529611,Chikunda,-0.8017,30.5558,1
Q31529628,Chamsokera,-1.083333333,30.05,1
Q31529633,Bwangyiro,-1.016666666,29.766666666,1
Q31529641,Bwahwa,-0.2192,30.5033,1
Q31529655,Butobole,-1.1967,29.8983,1
Q31529672,Butimba,-0.7133,30.4967,1
Q31529688,Burimbi,-0.9842,29.8342,1
Q31529704,Bumondo,-0.9458,30.3292,1
Q31529720,Bukusu,0.871111111,34.270833333,1
Q31529735,Buhungurua,-0.8383,30.7467,1
Q31529748,Bugiri,-1.166666666,29.9,1
Q31529761,Bugamba,-0.7442,30.4667,1
Q31529778,Bubale,-1.0967,29.7158,1
Q31529793,Bivungu,-0.965,30.5808,1
Q31529809,Bituntu,-0.8458,30.4942,1
Q31529826,Birala,-1.2,29.733333333,1
Q31529842,Biniga,-1.066666666,29.616666666,1
Q31529860,Bikari,-1.3508,30.0775,1
Q31529878,Bihangire,-1.0358,29.885,1
Q31529895,Bichuba,-0.9333,30.7283,1
Q31529912,Bakers View,1.2417,30.7725,1
Q31529928,Ayass,1.8092,34.8158,1
Q31529946,Arebe,3.112777777,31.928611111,1
Q31529962,Angoremoru,2.085833333,34.739722222,1
Q31529979,Angolebwal,2.5683,33.8333,1
Q31529997,Amuyu,3.4745,32.1513,1
Q31530013,Akur,2.683333333,33.683333333,1
Q31530029,Akor,2.6792,33.63,1
Q31530045,Akisim Mountain,2.12,34.2117,1
Q31530061,Akatozo,-0.8667,31.1475,1
Q31530077,Akarundi,-0.85,30.183333333,1
Q31530094,Okaka,3.1442,33.0605,1
Q31530110,Abiba,2.536388888,31.073055555,1
Q31530126,Abchekwess,1.366666666,34.533333333,1
Q31530143,Kikalangufu,0.4775,33.604166666,1
Q31530161,Ruwenzori Mountains,0.33111,29.92222,1
Q31530178,Mount Elgon,1.23583,34.59194,1
Q31530194,Holic,3.781666666,32.919444444,1
Q31530210,Mahahu,1.579444444,31.651666666,1
Q31530225,Nyakakaikuru,1.638333333,31.727777777,1
Q31530242,Kajuguju,1.5487,31.942,1
Q31530274,Kyechume,1.499722222,31.371944444,1
Q31530291,Ayugi,3.1439,31.7763,1
Q31530308,Kilak I,3.0425,31.975277777,1
Q31530325,Kilak II,3.031,31.9763,1
Q31530342,Meri,3.518333333,32.305277777,1
Q31530357,Imatong Foothills,3.76046,32.93015,1
Q31530373,Lochomo,3.4375,33.645555555,1
Q31530389,Aki,3.398611111,33.607777777,1
Q31530404,Lomina,3.398055555,33.692777777,1
Q31530424,Lomithink,3.408611111,33.751666666,1
Q31530437,Naposimoru,3.728333333,33.529166666,1
Q31530453,Akidoyi,3.718,33.5881,1
Q31530469,Lukole,3.703888888,33.600555555,1
Q31530485,Kathelem,3.671111111,33.504444444,1
Q31530501,Loruk,3.700833333,33.550833333,1
Q31530517,Lochibil,3.693611111,33.563888888,1
Q31530533,Kalukuloyi,3.703888888,33.610555555,1
Q31530548,Kakurem,3.690833333,33.608333333,1
Q31530564,Nangeya Mountains,3.622222222,33.631666666,2
Q31530581,Karenga,3.570833333,33.689166666,1
Q31530598,Nawolapak,3.550277777,33.690555555,1
Q31530616,Lokukyamani,3.539444444,33.673055555,1
Q31530634,Morukoyani,3.538333333,33.679722222,1
Q31530651,Kachera,3.531388888,33.684722222,1
Q31530669,Karapochomo,3.522777777,33.677222222,1
Q31530685,Lolem,3.520833333,33.714722222,1
Q31530700,Echku,3.519722222,33.718055555,1
Q31530717,Lokopel,3.515555555,33.721111111,1
Q31530733,Lomekede,3.697777777,33.966944444,1
Q31530748,Kapedo,3.69,33.964444444,1
Q31530766,Lowola,3.690277777,33.975833333,1
Q31530782,Korumoru,3.996388888,33.896944444,1
Q31530797,Lopulia,3.9475,34.000833333,1
Q31530804,Long,3.79,33.8525,1
Q31530811,Lodwa,3.365,33.650277777,1
Q31530823,Nagilu,2.90555,34.5889,1
Q31530840,Nabarututu,2.51338,34.81224,1
Q31530856,Nalungumoru,2.5083,34.8819,1
Q31530874,Lokanyangat,2.46327,34.70282,1
Q31530890,Bumwangu,0.35034,33.79268,1
Q31530906,Siabwiru,0.25982,33.86702,1
Q31530924,Busungu,0.22029,33.81054,1
Q31530940,Nduguyu,0.1545,33.30174,1
Q31530957,Namuingu,0.12437,33.32019,1
Q31530973,Nawankofu,0.20234,33.16397,1
Q31530990,Ggangu,0.37972,33.01915,1
Q31531006,Bugulu,0.278,33.2481,1
Q31531022,Ntakafunvu,0.26477,32.79501,1
Q31531039,Ziranumbu,0.2153,32.59368,1
Q31531056,Nfuvu,0.2105,32.766,1
Q31531072,Mpumu,0.23645,32.81454,1
Q31531088,Luzibu,0.1558,32.9124,1
Q31531104,Sugu,0.16786,32.9436,1
Q31531120,Nyimu,0.08634,32.89954,1
Q31531136,Kahumbu,0.80907,30.18309,1
Q31531148,Nyakakindu,0.7679,30.3304,1
Q31531164,Buhamya,0.6943,30.1494,1
Q31531182,Buhundu,0.6917,30.0911,1
Q31531199,Busunga,0.64071,29.9642,1
Q31531215,Nyakarongo,0.64992,30.15714,1
Q31531231,Lusenene,0.57255,30.21934,1
Q31531247,Kyampumpuru,0.7137,30.45331,1
Q31531263,Nturu,0.67601,30.35137,1
Q31531279,Tsawu,0.89811,34.30799,1
Q31531295,Bukimiyu,0.87613,34.31109,1
Q31531311,Nasyu,0.91464,34.24958,1
Q31531327,Nalungu,0.91068,34.2403,1
Q31531346,Nabikulu,0.91068,34.24748,1
Q31804220,Nyaruwari,-1.0608,30.0458,1
Q31804221,Calyabong,2.605,33.7025,1
Q31804223,Liriyu,3.363888888,31.055277777,1
Q31804224,Kibale,1.5025,31.361666666,1
Q31804225,Kahoto,1.509166666,31.363611111,1
Q31804226,Korkopyo,3.341111111,33.569722222,1
Q31804227,Lilingorwaru,3.329722222,33.542777777,1
Q31865736,Aba Forest,0.1265,32.94592,1
Q31865744,Abako,2.12547,33.26781,1
Q31865766,Abarilela,1.94363,33.82043,1
Q31865837,Abia,2.43694,33.09737,1
Q31865856,Abim,2.7393,33.61682,1
Q31865863,Abim Town Council,2.63841,33.66121,1
Q31865893,Abok,2.55181,32.56108,1
Q31865900,Aboke,2.37889,32.70167,1
Q31865908,Abongomola,2.02058,32.82086,1
Q31866057,Abuku,3.44007,31.04885,1
Q31866109,Acowa,2.10296,33.84522,1
Q31866280,Adeknino,1.75837,33.02721,1
Q31866364,Adjumani Town Council,3.37657,31.78616,1
Q31866380,Adok,2.01438,32.92764,1
Q31866425,Adropi,3.32383,31.74639,1
Q31866433,Aduku,2.01011,32.68314,1
Q31866438,Aduku Town Council,1.99696,32.72901,1
Q31866445,Adumi,3.03954,30.8252,1
Q31866453,Adyel Division,2.26604,32.8927,1
Q31866664,Agago Town Council,2.83638,33.33771,1
Q31866676,Agali,2.13304,33.05604,1
Q31866710,Agikdak,1.67889,32.94721,1
Q31866839,Agule,1.29318,33.71768,1
Q31866858,Agwata,1.97612,33.01724,1
Q31866865,Agweng,2.51379,32.93879,1
Q31866874,Agwingiri,1.56448,32.81004,1
Q31867148,Ajia,2.93638,31.05942,1
Q31867184,Akalo,2.14307,32.85267,1
Q31867235,Akisim,1.26853,33.75106,1
Q31867274,Akokoro,1.7398,32.39499,1
Q31867284,Akoromit,2.07284,33.7753,1
Q31867295,Akwon,1.74626,32.87438,1
Q31869789,Alango,2.4401,33.22951,1
Q31869916,Alebtong Town Council,2.26243,33.23537,1
Q31869941,Aleka,2.53848,32.75414,1
Q31869970,Alerek,2.87405,33.72783,1
Q31870051,Aliba,3.20473,31.51812,1
Q31870076,Alito,2.42917,32.80818,1
Q31870203,Aloi,2.30106,33.20833,1
Q31870540,Alwa,1.84288,33.19359,1
Q31870548,Alwi,2.48173,31.34957,1
Q31870798,Amolatar Town Council,1.63679,32.83441,1
Q31870824,Amudat,1.86446,34.92173,1
Q31870831,Amudat Town Council,1.94486,34.94874,1
Q31870843,Amugo,2.12571,33.34108,1
Q31870851,Amukol,1.32555,34.35847,1
Q31870859,Amuria Town Council,2.04183,33.63147,1
Q31870866,Amuru Town Council,2.81926,31.87014,1
Q31870877,Amutimut,2.29438,34.76532,1
Q31870888,Amwoma,1.97013,33.1174,1
Q31871190,Angolmoiya,2.4164,34.88312,1
Q31871609,Anyara,1.99153,33.3318,1
Q31871672,Apac Town Council,1.97497,32.53722,1
Q31871677,Apala,2.37437,33.03082,1
Q31871682,Apapai,1.90958,33.39647,1
Q31871693,Apeduru,2.05562,33.70076,1
Q31871696,Aperkira,1.72995,33.24275,1
Q31871727,Apo,3.48138,31.27538,1
Q31871743,Apopong,1.23036,33.66728,1
Q31871808,Aputi,1.74628,32.93174,1
Q31871961,Arapai,1.85147,33.62346,1
Q31872062,Arinyapi,3.50987,32.00439,1
Q31872082,Ariwa,3.27672,31.38323,1
Q31872154,Aroi,3.10692,30.88427,1
Q31872206,Arua Hill Division,3.01242,30.91963,1
Q31872217,Arum,2.67743,33.12916,1
Q31872222,Arwotcek,1.75979,32.81865,1
Q31872464,Asamuk,1.95282,33.69275,1
Q31872814,Asuret,1.62952,33.58956,1
Q31872914,Atego,2.43577,31.14592,1
Q31872970,Atiira,1.60281,33.49527,1
Q31873053,Atutur,1.42563,33.97418,1
Q31873063,Atyak,2.61268,30.95173,1
Q31873323,Awei,2.16965,33.20198,1
Q31873337,Awelo,1.70451,32.76684,1
Q31873346,Awere,2.72758,32.83722,1
Q31873392,Ayivuni,3.08919,30.83275,1
Q31874128,Bagezza,0.52249,31.3855,1
Q31875265,Baitambogwe,0.53533,33.39078,1
Q31876051,Bala,2.19034,32.73629,1
Q31876071,Balawoli,1.12205,33.04767,1
Q31876265,Bamunanika,0.71126,32.61835,1
Q31876650,Banda,0.27889,31.86928,1
Q31876658,Banda,0.20296,33.89786,1
Q31878019,Bar-Dege,2.78495,32.27157,1
Q31878655,Batta,2.05731,33.16333,1
Q31878683,Batwala,-0.000277777,32.750555555,2
Q31879050,Bbaale,1.11421,32.87189,1
Q31879450,Beleafe,3.07106,31.08933,1
Q31879696,Benet,1.26749,34.52881,1
Q31880343,Bigasa Sub-county,-0.03892,31.64461,1
Q31880352,Biguli,0.35103,30.79222,2
Q31880359,Bihanga,-0.25057,30.34806,1
Q31880368,Biharwe,-0.52885,30.73824,1
Q31880405,Biiso,1.79426,31.49471,1
Q31880615,Binyiny Town Council,1.4159,34.53322,1
Q31880678,Birembo,0.92348,31.17698,1
Q31880732,Bisheshe,-0.03192,30.50135,1
Q31880746,Bitereko,-0.5358,29.99712,1
Q31880752,Bitooma,-0.42563,30.17564,1
Q31880761,Bitsya,-0.29782,30.47134,1
Q31882200,Bokora Wildlife Reserve,2.43333,34.0,1
Q31882311,Bombo Town Council,0.58,32.53976,1
Q31884002,Bubaare,-0.55434,30.52358,1
Q31884009,Bubango,0.72309,31.01176,1
Q31884017,Bubeke,-0.263055555,32.630833333,1
Q31884033,Bubiita,0.99851,34.37997,1
Q31884040,Bubukwanga,0.79066,30.02853,1
Q31884047,Bubumba Swamp,0.20985,32.7085,1
Q31884120,Budadiri Town Council,1.17299,34.32644,1
Q31884126,Budaka,1.02005,33.94611,1
Q31884132,Budaka Town Council,1.00625,33.98844,1
Q31884140,Budde,0.15027,32.17582,1
Q31884153,Budhaya,0.37316,33.78338,1
Q31884159,Budondo,0.53384,33.16312,1
Q31884164,Budongo,1.94713,31.60161,1
Q31884174,Bududa,1.02308,34.31891,1
Q31884182,Bududa Town Council,1.00878,34.3413,1
Q31884189,Budumba,0.79528,33.82936,1
Q31884201,Budwale,1.06013,34.2589,1
Q31884419,Bufumbo,1.10164,34.25819,1
Q31884428,Bufumira,-0.27652,32.38854,1
Q31884437,Bugaaki,0.69732,30.46975,1
Q31884446,Bugaba Bay,0.03203,33.25018,1
Q31884453,Bugabo Bay,0.15094,33.16121,1
Q31884461,Bugaju Bay,0.16168,33.15318,1
Q31884469,Bugamba,-0.76444,30.50048,1
Q31884476,Bugambe,1.43807,31.20116,1
Q31884486,Bugangari,-0.71039,29.85366,1
Q31884493,Bugaya,1.0811,33.25164,1
Q31884501,Bugembe Town Council,0.47088,33.23876,1
Q31884511,Bugiri Town Council,0.56263,33.75493,1
Q31884519,Bugitimwa,1.12776,34.45714,1
Q31884528,Bugobero,0.85301,34.25095,1
Q31884539,Bugongi,-0.62186,30.31262,1
Q31884550,Bugongi Town Council,-0.65089,30.2614,1
Q31884585,Bugulumbya,0.79759,33.19991,1
Q31884595,Bugunjo Point,0.07233,33.27396,1
Q31884611,Buhara,-1.35891,30.05153,1
Q31884621,Buheesi,0.5602,30.21275,1
Q31884630,Buhehe,0.34496,34.0469,2
Q31884645,Buhimba,1.29979,31.31917,1
Q31884662,Buhuhira,0.39074,30.11765,1
Q31884688,Buiga Point,0.10695,33.14307,1
Q31884695,Buikwe,0.29253,32.99373,1
Q31884703,Buikwe Town Council,0.33512,33.03939,1
Q31884716,Bujjumba,-0.4745,32.17685,1
Q31884724,Bujumbura Division,1.4748,31.3443,1
Q31884731,Bukabooli,0.31335,33.65249,1
Q31884740,Bukafu Bay,0.11869,33.00431,1
Q31884748,Bukaka Point,0.18616,33.77853,1
Q31884769,Bukalasi,1.04373,34.46119,1
Q31884777,Bukalazi Point,0.31011,33.26893,1
Q31884785,Bukalera Bay,0.16776,33.17044,1
Q31884799,Bukalume Bay,0.17135,33.1612,1
Q31884806,Bukasakya,1.05894,34.13984,1
Q31884816,Bukatube,0.37843,33.38797,1
Q31884827,Bukayanja Point,0.10031,33.12495,1
Q31884833,Bukedea,1.31802,34.06766,1
Q31884841,Bukedea Town Council,1.36166,34.03716,1
Q31884852,Bukhabusi,0.94676,34.33064,1
Q31884889,Bukhaweka,0.92285,34.32045,1
Q31884907,Bukhulo,1.21415,34.21116,1
Q31884912,Bukiabi,0.82805,34.4025,1
Q31884920,Bukibokolo,0.98761,34.28677,1
Q31884930,Bukigai,1.01411,34.35928,1
Q31884937,Bukiise,1.2464,34.28987,1
Q31884946,Bukimbiri,-1.1768,29.74615,1
Q31884958,Bukinda,-1.18578,30.12057,1
Q31884965,Bukiro,-0.43443,30.50213,1
Q31884971,Bukiyi,1.18239,34.21798,1
Q31884982,Bukokho,0.87276,34.4241,1
Q31884990,Bukoko Point,0.17319,33.15521,1
Q31885002,Bukomansimbi Town Council,-0.16243,31.62289,1
Q31885020,Bukomero Town Council,0.6873,32.02658,1
Q31885029,Bukonde,1.1005,34.23504,1
Q31885043,Bukonzo,0.69657,30.11422,1
Q31885052,Bukooma,0.87881,33.34214,1
Q31885073,Bukulula,-0.14011,31.82131,1
Q31885080,Bukusu,0.88624,34.30378,1
Q31885099,Bukuya,0.66209,31.84152,1
Q31885109,Bukwo,1.2772,34.75418,1
Q31885119,Bukwo Town Council,1.29257,34.74683,1
Q31885128,Bukyabo,1.1984,34.35811,1
Q31885135,Bukyambi,1.1476,34.33667,1
Q31885145,Bukyiende,0.96021,34.22968,1
Q31885154,Bulaago,1.21508,34.43545,1
Q31885184,Bulamagi,0.59306,33.44394,1
Q31885193,Bulamba Bay,0.20091,33.47184,1
Q31885202,Bulambuli Town Council,1.31486,34.29175,1
Q31885218,Bulangira,1.11271,33.89948,1
Q31885226,Bulanku Island,0.17717,33.15463,2
Q31885305,Bulegeni,1.29709,34.31811,1
Q31885312,Bulembia Division,0.26593,29.97337,1
Q31885322,Bulera,0.50257,32.02186,1
Q31885328,Bulesa,0.48266,33.84289,1
Q31885346,Bulidha,0.38576,33.72276,1
Q31885357,Buligonde Bay,0.09335,33.0881,1
Q31885366,Buliisa Town Council,2.09782,31.35386,1
Q31885389,Bulimba Swamp,0.88363,33.56666,1
Q31885455,Bulo,0.11155,32.01413,1
Q31885472,Bulonge Bay,0.087,33.32198,1
Q31885481,Bulongo,0.7783,33.37025,1
Q31885491,Bulongwe Bay,0.05904,33.28886,1
Q31885500,Bulopa,0.83274,33.2566,1
Q31885613,Bulubaga Point,0.15756,33.18689,1
Q31885623,Bulucheke,1.0667,34.38217,1
Q31885633,Buluganya,1.22031,34.38554,1
Q31885644,Bululu,1.70213,33.3205,1
Q31885656,Bulumbi,0.50668,33.99281,2
Q31885716,Bumalimba,1.21442,34.32766,1
Q31885729,Bumasheti,1.00805,34.30091,1
Q31885737,Bumasifwa,1.17499,34.37989,1
Q31885745,Bumasikye,0.88529,34.18805,1
Q31885752,Bumasobo,1.16867,34.453,1
Q31885761,Bumayoka,1.05872,34.4392,1
Q31885774,Bumbo,0.87785,34.38797,1
Q31885783,Bumbobi,1.00154,34.18193,1
Q31885812,Bumugibole,1.23471,34.44014,1
Q31885836,Bumwoni,0.83152,34.3759,1
Q31885846,Bunabwana,0.79599,34.28401,1
Q31885857,Bunambutye,1.49977,34.3388,2
Q31885866,Bundibugyo Town Council,0.70611,30.06793,1
Q31885895,Bungatira,2.86286,32.26456,1
Q31885905,Bungokho,1.02889,34.15506,1
Q31885915,Bungokho-Mutoto,1.05418,34.20892,1
Q31885941,Bunyafwa,1.12109,34.28118,1
Q31885957,Bupoto,0.90824,34.40849,1
Q31885999,Buremba,0.13323,30.68189,1
Q31886005,Burere,-0.37677,30.26052,1
Q31886089,Burora,1.10309,30.88003,1
Q31886139,Busabi,0.74537,33.87641,1
Q31886152,Busakira,0.39105,33.52225,1
Q31886160,Busamuzi,0.2859,33.29572,1
Q31886189,Busanza,-1.19214,29.61791,1
Q31886208,Busedde,0.59328,33.32575,1
Q31886216,Busembatya Town Council,0.77734,33.62304,1
Q31886230,Busero Point,0.08806,33.08685,1
Q31886239,Buseta,1.07395,33.76,1
Q31886261,Bushika,1.0651,34.33601,1
Q31886271,Bushiribo,1.03063,34.34092,1
Q31886278,Bushiyi,1.0817,34.42541,1
Q31886332,Busiime,0.26475,33.94233,2
Q31886342,Busiisi Division,1.415,31.31123,1
Q31886351,Busimbi,0.38802,32.12489,1
Q31886360,Busiriba,0.45446,30.45303,1
Q31886400,Busolwe Town Council,0.84298,33.92253,1
Q31886409,Busoro,0.65614,30.34984,1
Q31886418,Bussi,-0.03783,32.31957,1
Q31886426,Busukuma,0.53011,32.60468,1
Q31886435,Busukuya,0.84102,34.21542,1
Q31886446,Busulani,1.1459,34.35835,1
Q31886470,Butagaya,0.60995,33.10194,1
Q31886479,Butalangu Town Council,0.84204,32.25071,1
Q31886487,Butaleja,0.88288,33.97052,1
Q31886497,Butanda,-1.41191,29.9048,1
Q31886503,Butandiga,1.23486,34.32991,1
Q31886510,Butansi,0.91137,33.04944,1
Q31886521,Butayunja,0.31722,32.07691,1
Q31886529,Buteba,0.54235,34.10029,2
Q31886540,Butebo,1.21787,33.91317,3
Q31886557,Buteza,1.12315,34.31852,1
Q31886613,Butogota Town Council,-0.88557,29.63732,1
Q31886637,Butta,0.92829,34.25876,1
Q31886679,Butunduuzi,0.44838,30.8283,1
Q31886691,Butungama,1.13385,30.35582,1
Q31886699,Butuntumula,0.97277,32.45911,1
Q31886719,Buvuma,-0.4578,33.21889,1
Q31886724,Buvuma Town Council,0.19123,33.23494,1
Q31886733,Buwaali,1.01158,34.38566,1
Q31886741,Buwaaya,0.5068,33.50267,1
Q31886750,Buwabwala,0.92843,34.35957,1
Q31886758,Buwagogo,0.96793,34.31809,1
Q31886766,Buwalasi,1.1468,34.24103,1
Q31886774,Buwama,-0.0203,32.14154,1
Q31886784,Buwasa,1.15257,34.2749,1
Q31886799,Buwenge,0.63006,33.17765,1
Q31886807,Buwenge Town Council,0.64593,33.17417,1
Q31886817,Buwumba Point,0.39049,33.34625,1
Q31886824,Buwunga,-0.42398,31.8502,1
Q31886831,Buwunga Bay,0.15567,33.16551,1
Q31886840,Buyaga,0.47721,33.94754,1
Q31886853,Buyanga,0.66569,33.63291,2
Q31886862,Buyanja,-0.86592,29.952,1
Q31886872,Buyende,1.25319,33.16628,1
Q31886879,Buyende Town Council,1.15994,33.16184,1
Q31886890,Buyengo,0.63273,33.24367,1
Q31886902,Buyinja,0.33069,33.84069,1
Q31887025,Bwanswa,0.79363,31.37671,1
Q31887033,Bwebereza Forest,0.1928,32.75394,1
Q31887036,Bweema,-0.41961,32.98675,1
Q31887059,Bwera,0.04201,29.78055,2
Q31887065,Bweramule,0.9378,30.19499,1
Q31887074,Bweyale Town Council,1.94078,32.13958,1
Q31887080,Bwijanga,1.49592,31.62641,1
Q31887088,Bwikara,0.94964,30.68165,1
Q31887098,Bwikhonge,1.42995,34.29417,1
Q31887117,Bwizi,0.40978,30.72232,1
Q31887123,Bwongyera,-0.82013,30.08525,1
Q31887139,Byakabanda,-0.75001,31.38225,1
Q31891199,Central Division,0.34322,32.74786,1
Q31891207,Central Division,0.60874,33.47975,1
Q31891215,Central Division,2.23265,32.9085,1
Q31891223,Central Division,-0.55235,30.17028,1
Q31891232,Central Division,-1.25001,29.99813,1
Q31891241,Central Division,0.14834,30.0632,1
Q31891252,Central Division,1.68294,31.71669,1
Q31891261,Central Division,-0.8849,30.25248,1
Q31902242,Chahi,-1.31421,29.72984,1
Q31902917,Chawente,1.79696,32.6351,1
Q31903074,Chelekule,1.29725,33.67149,1
Q31903303,Chepkwasta,1.23489,34.63934,1
Q31903314,Cheptarech,1.30852,34.34735,1
Q31903361,Chesower,1.24899,34.56937,1
Q31907352,Ciforo,3.38511,31.68781,1
Q31909571,Dabani,0.44699,34.05798,2
Q31909660,Dambiro Point,0.00772,32.93824,1
Q31910049,Ddwaniro,-0.64667,31.36338,1
Q31911354,Division A,0.05128,32.47446,1
Q31911357,Division B,-0.05044,32.4439,1
Q31911424,Dokolo,1.97784,33.20033,1
Q31911428,Dokolo Town Council,1.91506,33.16752,1
Q31912089,Drajani,3.34853,31.10684,1
Q31912110,Dranya,3.36447,30.96222,1
Q31912714,Dwaniro,0.81974,32.0833,1
Q31912793,Dzaipi,3.38866,31.95508,1
Q31913027,Eastern Division,0.46701,34.09437,1
Q31913031,Eastern Division,1.70874,33.62263,1
Q31913036,Eastern Division,0.6816,34.19276,1
Q31913039,Eastern Division,0.64709,30.29751,1
Q31913042,Eastern Division,-0.88278,30.2819,1
Q31913044,Eastern Division,-0.77805,29.94566,1
Q31913766,Engari,-0.02199,30.6441,1
Q31914147,Erussi,2.33133,31.10215,1
Q31914956,Etam,1.66082,32.6894,1
Q31916567,Gaba Point,0.08732,33.10276,1
Q31916579,Gadumire,1.14302,33.51292,1
Q31916630,Galo Island,0.07031,32.92556,2
